leaf1	leaf2	leaf3	leaf4
0.0229273	0.0104006	0.0187086	0.0263244	
0.0255877	0.0137139	0.0124666	0.00975264	
0.00805768	0.0138533	0.00838623	0.00790795	
0.00391007	0.0127832	0.00748242	0.0106867	
0.00616515	0.00862324	0.0127567	0.00521411	
0.00633886	0.0034855	0.00266009	0.00744082	
0.0125003	0.00486898	0.00868654	0.00286491	
0.00669812	0.00811849	0.0101192	0.021922	
0.024555	0.0137168	0.00536703	0.00781447	
0.0146284	0.00933079	0.0111695	0.0182522	
0.0057453	0.0166036	0.00245406	0.014482	
0.0150754	0.0055113	0.0060904	0.00681783	
0.00718062	0.00595138	0.00590848	0.00365891	
0.0255319	0.00958059	0.0112106	0.00623341	
0.0256496	0.00827582	0.0169563	0.00361209	
0.0148183	0.0136424	0.00520093	0.0115039	
0.00895386	0.0063665	0.0027554	0.0124223	
0.0114685	0.0329606	0.0102038	0.00905065	
0.347748	0.460101	0.519518	0.422297	
0.0117675	0.00489425	0.0115679	0.0128053	
0.0076698	0.00524505	0.0128713	0.00976836	
0.0163982	0.00640593	0.0204249	0.00667083	
0.00974272	0.0185347	0.00313582	0.00565621	
0.0110717	0.0105012	0.0079963	0.0126386	
0.00552173	0.00272007	0.00889854	0.0119479	
0.00518033	0.00685539	0.00346468	0.0112742	
0.010728	0.025584	0.013583	0.0223879	
0.0111246	0.00658736	0.00767498	0.00759087	
0.0115118	0.0156597	0.00501299	0.00455506	
0.0582145	0.0539333	0.0175479	0.0131564	
0.0166656	0.0279052	0.00464704	0.012146	
0.0151215	0.0081307	0.0141081	0.00336604	
0.00581997	0.021762	0.0162727	0.0146636	
0.0109698	0.00805219	0.00593255	0.00524212	
0.00270408	0.0224107	0.00510257	0.0166768	
0.0019428	0.00723346	0.00650588	0.00651693	
0.00215742	0.00399543	0.00998863	0.00825045	
0.0191521	0.00584502	0.0104971	0.0179709	
0.00482635	0.0142822	0.0231102	0.0136584	
0.00615832	0.0179793	0.0147729	0.0081292	
0.0263561	0.0247214	0.00514834	0.0109329	
0.0110256	0.0287887	0.0105834	0.00578255	
0.00904072	0.0100497	0.0245578	0.0117288	
0.0478587	0.0452675	0.0100086	0.0104867	
0.022317	0.00885988	0.00993533	0.00299162	
0.0101563	0.0085312	0.0154487	0.0146142	
0.00685594	0.0154957	0.0153197	0.00145318	
0.00875411	0.0337347	0.00657414	0.00920364	
0.0108683	0.00945729	0.00626613	0.00175588	
0.0188417	0.00373388	0.00719531	0.0208672	
0.00538042	0.0152222	0.0195596	0.0112146	
0.0172356	0.00936671	0.0103542	0.00622555	
0.00643022	0.00885967	0.011921	0.00899296	
0.00635883	0.0270932	0.0102441	0.0103146	
0.0495761	0.0206942	0.0819006	0.00675371	
0.00667487	0.0360587	0.0180425	0.0129933	
0.00783524	0.00388167	0.00746655	0.00909498	
0.022573	0.0120307	0.0294306	0.0173564	
0.00277288	0.0258761	0.0265139	0.00803636	
0.00657963	0.0208623	0.0294074	0.01779	
0.0257717	0.003299	0.00643873	0.00704427	
0.00646585	0.00919944	0.0121475	0.0114174	
0.0199916	0.00425383	0.0157497	0.00385614	
0.00706774	0.00400831	0.012329	0.0048923	
0.00285579	0.00515264	0.00194556	0.00789737	
0.0077586	0.00742486	0.00877758	0.014331	
0.463276	0.492062	0.524941	0.567415	
0.00538464	0.0045808	0.00324142	0.00517686	
0.0150421	0.00168554	0.00691621	0.0241333	
0.00711714	0.0143549	0.00734552	0.010615	
0.00393964	0.0243815	0.0101009	0.00934548	
0.00830093	0.0160716	0.00240072	0.0115869	
0.0110444	0.0188913	0.00561633	0.0068941	
0.00771478	0.0226731	0.00406539	0.0044403	
0.0101358	0.0275788	0.00357693	0.0057718	
0.00361463	0.0135874	0.00327949	0.0116214	
0.0188697	0.00745219	0.0337617	0.0177635	
0.0165227	0.00528745	0.00384533	0.00893285	
0.0286078	0.00437356	0.0108746	0.0210656	
0.00812025	0.00662889	0.00475579	0.00466788	
0.0118309	0.0142185	0.00388354	0.0118676	
0.0104614	0.0377339	0.0193556	0.0128562	
0.00696663	0.00556499	0.0141362	0.0213175	
0.00430527	0.00726803	0.0123974	0.00283527	
0.0152369	0.00546769	0.0174467	0.00756315	
0.00501057	0.00334327	0.0062299	0.0064208	
0.010237	0.00181114	0.00155911	0.0112094	
0.0121307	0.00733295	0.0213747	0.0216101	
0.0113064	0.0073798	0.0123679	0.00798746	
0.0114769	0.00631065	0.0063957	0.0120825	
0.0139652	0.0215095	0.0109643	0.019484	
0.428976	0.335827	0.302991	0.260827	
0.0213148	0.0235337	0.0299953	0.00521481	
0.0128049	0.018043	0.0106047	0.0111809	
0.0165432	0.0206591	0.0170048	0.00463279	
0.0291253	0.0387633	0.0223989	0.00305828	
0.00496658	0.00275247	0.00947863	0.00205579	
0.00546517	0.00997946	0.00710684	0.00897935	
0.0186075	0.00820585	0.0161972	0.010599	
0.00630513	0.00461195	0.00626922	0.00833822	
0.00687958	0.0128849	0.0197564	0.00595201	
0.00576264	0.00943972	0.0104833	0.0137639	
0.0110969	0.00643173	0.00775221	0.00732833	
0.0059603	0.0117404	0.00862929	0.00860143	
0.00409796	0.00757742	0.0187213	0.0115759	
0.0130114	0.021436	0.00975257	0.00538101	
0.00581512	0.00791978	0.0294709	0.00744647	
0.00268488	0.0138776	0.00489503	0.00664362	
0.00650635	0.0197032	0.0132498	0.012499	
0.0121237	0.0183694	0.00714477	0.00300973	
0.0108594	0.00976375	0.00824889	0.0079432	
0.00793523	0.0103975	0.00569354	0.0085452	
0.00470723	0.0233559	0.0105331	0.00840106	
0.005284	0.012009	0.00472438	0.00235161	
0.0116553	0.00388501	0.0151606	0.00400478	
0.00301174	0.0116085	0.00837309	0.00809397	
0.0109294	0.00575502	0.00253424	0.00934941	
0.0156848	0.00470029	0.0218415	0.00644065	
0.00702279	0.0144753	0.00816141	0.00566333	
0.00604142	0.00751726	0.0109493	0.0037756	
0.00712823	0.011777	0.0165823	0.0166862	
0.0088884	0.00501287	0.00695321	0.0109286	
0.00400579	0.0216719	0.0124009	0.00561324	
0.0178001	0.0253397	0.00750472	0.00897234	
0.470262	0.598333	0.478483	0.448621	
0.00873521	0.00950411	0.012973	0.0207967	
0.0146985	0.0178959	0.0192352	0.00575634	
0.00457038	0.0103325	0.00367365	0.00815484	
0.00533429	0.0147049	0.00562571	0.0240442	
0.00815256	0.0201756	0.0177098	0.0197183	
0.00338945	0.036109	0.017431	0.0103915	
0.00296107	0.0125819	0.0579721	0.0165881	
0.00426713	0.00799265	0.0332445	0.00672796	
0.00594009	0.0162901	0.0121399	0.0123545	
0.0210017	0.00666036	0.0348984	0.00408786	
0.00737064	0.0127942	0.0106702	0.00746114	
0.0113903	0.00543469	0.080385	0.00625578	
0.00502583	0.0135736	0.0220226	0.00574954	
0.0463706	0.028799	0.0100006	0.0096223	
0.00511289	0.00505054	0.0108407	0.0164229	
0.0130138	0.0192671	0.00468746	0.0101997	
0.0186115	0.0126862	0.00968232	0.00767858	
0.0144215	0.00591145	0.0163267	0.00467459	
0.0226789	0.00463949	0.00613839	0.00622212	
0.00748619	0.00640707	0.0192438	0.00568082	
0.00533053	0.0052188	0.0089747	0.0234117	
0.00454632	0.00137212	0.00624029	0.0113264	
0.00667842	0.0199448	0.00844634	0.0117409	
0.0114065	0.00524139	0.00888248	0.00976529	
0.00402292	0.00408993	0.0156365	0.0153587	
0.00705755	0.0143855	0.00545678	0.0174629	
0.00786378	0.0139422	0.0110575	0.00842912	
0.00807609	0.0151434	0.00565732	0.0122804	
0.0136861	0.0177854	0.0193457	0.0106198	
0.0104794	0.0129295	0.0058344	0.0135426	
0.385105	0.431472	0.370687	0.34554	
0.00450362	0.0102375	0.00873542	0.00688937	
0.00679723	0.00940262	0.00660248	0.0190213	
0.0106901	0.0155377	0.0104905	0.00525263	
0.0217916	0.00891337	0.00921073	0.00343288	
0.0259667	0.00535594	0.0126438	0.00820352	
0.00543053	0.0038934	0.00891922	0.00771046	
0.00831154	0.00631739	0.0098855	0.0119757	
0.0106423	0.008109	0.00868671	0.00638481	
0.00269209	0.0118933	0.0105151	0.00902617	
0.00267773	0.0103498	0.0135137	0.00735297	
0.0051171	0.0142218	0.00618586	0.00247384	
N/A	N/A	N/A	N/A	
0.462414	0.49828	0.376472	0.410485	
0.0106815	0.00693715	0.0152802	0.0195285	
0.00506761	0.00743225	0.0099367	0.0155932	
0.00561085	0.00655331	0.00621459	0.0136674	
0.00575555	0.00575173	0.00941887	0.012752	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
0.0479806	0.051633	0.0433409	0.0307728	
0.00958635	0.00674313	0.00973062	0.0172156	
0.00508099	0.00654844	0.0221506	0.00692408	
0.0118487	0.0090488	0.00697813	0.00831481	
0.0171221	0.0173541	0.00930692	0.00548589	
0.0215398	0.0100673	0.00682967	0.0112465	
0.0102181	0.0051137	0.00656092	0.0132903	
0.00528104	0.0106181	0.00602934	0.00586466	
0.00940778	0.00937858	0.0158062	0.0117471	
0.00722116	0.00592788	0.0055033	0.00932825	
0.0166801	0.00368368	0.00549624	0.00536136	
0.00546023	0.0106764	0.00934879	0.00486307	
0.00563014	0.00880345	0.0108252	0.00321984	
0.00558442	0.00340393	0.00287975	0.0127046	
0.00566056	0.00117487	0.0156572	0.00718812	
0.00371076	0.0031203	0.016044	0.00472828	
0.0190826	0.00985164	0.00553735	0.00303253	
0.392047	0.378572	0.502288	0.373066	
0.0103633	0.016924	0.0187271	0.0264216	
0.0098738	0.0082421	0.0231583	0.0147165	
0.00731709	0.0130089	0.00534454	0.010724	
0.00748453	0.0167987	0.0129294	0.0139545	
0.0170869	0.0162836	0.0134038	0.011787	
0.0152109	0.0122007	0.025113	0.00866981	
0.00270014	0.00316186	0.005628	0.00640742	
0.00173634	0.00731687	0.0115422	0.00697055	
0.00453616	0.00411677	0.0223609	0.00295275	
0.0093296	0.00382163	0.00532826	0.00741755	
0.00473923	0.00825563	0.00396402	0.00503426	
0.00477457	0.00533761	0.0109214	0.00938066	
0.0147884	0.0130849	0.00754552	0.00818891	
0.00171112	0.0136035	0.00814512	0.00919284	
0.0281372	0.0394453	0.00192028	0.00583901	
0.00459907	0.00747671	0.00592599	0.021948	
0.0187508	0.0133376	0.0141963	0.0166065	
0.0208281	0.0129893	0.0243968	0.00221376	
0.00227493	0.0112531	0.0146711	0.0077905	
0.00877059	0.0164437	0.00695884	0.0121329	
N/A	N/A	N/A	N/A	
0.0300139	0.00763023	0.00650727	0.0222521	
0.00848487	0.0102983	0.00740309	0.0219565	
0.0100995	0.00690186	0.00686588	0.0113098	
0.00652614	0.00450145	0.00704401	0.00790301	
0.00628199	0.0046117	0.00689751	0.0079109	
0.00712292	0.0036999	0.00458027	0.0122517	
0.489244	0.453312	0.547586	0.430437	
0.00732825	0.00759447	0.00785512	0.025213	
0.0349406	0.00195037	0.0115655	0.0138801	
0.00728148	0.0047127	0.0393558	0.00583139	
0.0178589	0.00729669	0.0102955	0.00753372	
0.0109842	0.00428641	0.0181052	0.0031596	
0.00700734	0.0140779	0.00873316	0.00812079	
0.00396462	0.0117064	0.00709969	0.0102451	
0.00297814	0.00736883	0.00824502	0.00456227	
0.00444294	0.00585194	0.0287664	0.00895751	
0.00895648	0.021363	0.0252147	0.0085319	
0.00394527	0.013115	0.0143179	0.00777631	
0.00658663	0.011628	0.0164152	0.00773471	
0.0153429	0.0403276	0.0155229	0.0117012	
0.00990394	0.0156243	0.0232242	0.00282936	
0.0181904	0.0245557	0.00420455	0.0211224	
0.0108829	0.012524	0.00498991	0.00879351	
0.0397075	0.00596194	0.00683994	0.0257998	
0.0031384	0.00386285	0.024341	0.00493241	
0.00527327	0.00212543	0.00694102	0.00551553	
0.00495436	0.00464129	0.00555308	0.00754458	
0.00852167	0.00754297	0.00278841	0.0068323	
0.0150184	0.00741327	0.00921706	0.010215	
0.0080588	0.00802735	0.00552344	0.00636508	
0.00358323	0.0160495	0.00207981	0.0047653	
N/A	N/A	N/A	N/A	
0.0109569	0.00897471	0.0149287	0.00249458	
0.00496827	0.00852785	0.00518689	0.0128307	
0.025928	0.00323518	0.0128845	0.00950365	
0.00268332	0.00353834	0.00542821	0.00552953	
0.0172943	0.00816385	0.00462399	0.0078862	
0.00598812	0.00794151	0.00306075	0.00211247	
0.00781927	0.00295289	0.00538351	0.0116162	
0.00578405	0.00737647	0.0105621	0.00391683	
0.00785311	0.00745916	0.00758489	0.00676423	
0.00705364	0.0127207	0.00915399	0.006601	
0.0133027	0.0169271	0.0188721	0.00827776	
0.0106818	0.00768644	0.0201386	0.0145112	
0.510697	0.425142	0.337914	0.378575	
0.0255664	0.0076191	0.0111999	0.0166605	
0.0169784	0.00343975	0.0264281	0.00301215	
0.00524692	0.0135464	0.0188739	0.00646696	
0.012209	0.0141726	0.0103539	0.0137955	
0.0137049	0.015454	0.00905189	0.0121942	
0.0223334	0.011882	0.0100377	0.0124704	
0.00610833	0.00488595	0.0169605	0.00322131	
0.0445376	0.0137496	0.0208997	0.0170399	
0.0481157	0.0206367	0.0180775	0.00241342	
0.0091988	0.0201785	0.00363701	0.00870624	
0.0158149	0.00539906	0.0137448	0.0093925	
0.0136525	0.0202755	0.00458157	0.0131216	
N/A	N/A	N/A	N/A	
0.0223395	0.0151425	0.0312175	0.0246912	
0.0243193	0.00327665	0.0183001	0.00435098	
0.0368175	0.0157727	0.0205646	0.0175227	
0.017846	0.0105103	0.00905889	0.0060662	
0.00757102	0.00585364	0.00261202	0.011662	
0.00642232	0.00694623	0.00541646	0.00311358	
0.0165023	0.00347941	0.00588956	0.00378499	
0.00537489	0.0134531	0.00820536	0.00662371	
0.017529	0.0107866	0.0086039	0.00713503	
0.00880636	0.00927449	0.0119874	0.0121348	
0.00400564	0.00563761	0.00742819	0.00496262	
0.00377893	0.00360682	0.00873335	0.00385452	
0.00915036	0.0043143	0.011514	0.0131411	
0.0152154	0.00411517	0.00771647	0.00990329	
0.00851902	0.00468239	0.00512153	0.0196037	
0.015227	0.00580776	0.0106737	0.0260632	
0.0131473	0.00838175	0.0222637	0.00878465	
0.47131	0.531482	0.575569	0.532062	
0.0199472	0.0112256	0.00450204	0.00768791	
0.011744	0.0148345	0.0106195	0.00623959	
0.00451523	0.00631009	0.00911735	0.00519978	
0.0137102	0.00323827	0.0139068	0.00111106	
0.00717268	0.00437622	0.0130099	0.0159673	
0.0114497	0.00677388	0.00740033	0.00828965	
0.0296891	0.0270735	0.0360017	0.00586571	
0.00515987	0.00577284	0.0126023	0.0115606	
0.00761769	0.00383972	0.00607439	0.00416133	
0.0270186	0.0072063	0.00481737	0.0164346	
0.010871	0.00874677	0.00996837	0.0166178	
0.00636723	0.00984706	0.00498662	0.00900453	
0.00201572	0.00516464	0.0128402	0.00304969	
0.0113331	0.00413945	0.00315808	0.00518876	
0.0052558	0.00424082	0.00215884	0.00937961	
0.00586058	0.00316616	0.00251559	0.0019718	
0.0102994	0.008588	0.0159138	0.00677645	
0.0128277	0.00684873	0.0100536	0.00414823	
0.0184522	0.00250019	0.00409256	0.0112829	
0.00625298	0.0324501	0.00936407	0.00478903	
0.00542631	0.00506852	0.00885464	0.0201417	
0.00307728	0.00785326	0.00693604	0.00626887	
0.0141046	0.0116515	0.0092664	0.00610075	
0.00930448	0.0108538	0.00382747	0.0481384	
0.0136302	0.0123128	0.0131572	0.0278452	
0.0160215	0.0138769	0.00546846	0.0247627	
0.0396983	0.0141463	0.00601357	0.00415672	
0.0751904	0.00611732	0.0105862	0.0489054	
0.0120166	0.00649037	0.0136137	0.00850361	
0.0253872	0.00626033	0.0211798	0.00569906	
0.026232	0.00403507	0.015143	0.0119793	
0.0290932	0.00521468	0.012921	0.00599674	
0.0243381	0.00514394	0.00690402	0.00300269	
0.01938	0.0150868	0.012138	0.014767	
0.00847393	0.0146	0.0176608	0.00692917	
0.00140155	0.0141612	0.00607993	0.0098055	
0.0065949	0.0165146	0.0114178	0.00446194	
0.0187938	0.0156255	0.00509247	0.0245128	
0.00614025	0.0107071	0.00704353	0.0114688	
0.00659583	0.0107738	0.00993337	0.00697923	
0.00385535	0.00469575	0.00584217	0.00861476	
0.00461959	0.0166891	0.00272829	0.0101414	
0.00503155	0.0157666	0.00777845	0.00741813	
0.028511	0.0164106	0.0223164	0.0156346	
0.0130791	0.0207652	0.0113082	0.0177595	
0.434783	0.540244	0.496549	0.407617	
0.00959123	0.00681946	0.00694523	0.00398857	
0.0230086	0.00520347	0.0482497	0.00316719	
0.00622017	0.00792749	0.0375258	0.00603937	
0.004126	0.00940538	0.0109069	0.00373064	
0.00777554	0.00261958	0.0107393	0.0118467	
0.00553438	0.0102265	0.0172921	0.00675151	
0.00943962	0.0168278	0.00662711	0.0189316	
0.00830845	0.0029634	0.00926282	0.0105189	
0.0157231	0.028494	0.00495203	0.00300177	
0.00744348	0.0131881	0.0194032	0.0144933	
0.006322	0.00735361	0.0138968	0.0169349	
0.0102218	0.00590507	0.00452008	0.00567878	
N/A	N/A	N/A	N/A	
0.018199	0.0290391	0.00973669	0.0202295	
N/A	N/A	N/A	N/A	
0.00546703	0.0135886	0.0255736	0.0176073	
0.00741302	0.0101712	0.0084525	0.00373026	
0.00880695	0.011451	0.019204	0.00248067	
0.0172327	0.00282692	0.00105342	0.00290679	
0.0092541	0.0160737	0.0121358	0.0172678	
0.011753	0.0121846	0.0134518	0.00886224	
0.0090383	0.0106237	0.00881495	0.0135349	
0.0230808	0.00623018	0.0266795	0.00524166	
0.0192957	0.010759	0.0129234	0.013854	
0.0387722	0.0110796	0.015372	0.0126888	
0.0103653	0.0105145	0.00681016	0.00934419	
0.0375661	0.00682419	0.0637071	0.00625546	
0.00390582	0.0141657	0.0554014	0.00580523	
0.283286	0.347864	0.391589	0.282937	
0.00695943	0.0128129	0.00357375	0.0132039	
0.011573	0.0132227	0.00768598	0.00834036	
0.00667785	0.0131179	0.0136495	0.00456792	
0.00544492	0.00670863	0.00485826	0.00936444	
0.00612821	0.00220743	0.0061594	0.0055905	
0.00740684	0.00333319	0.00223897	0.00985227	
0.00719964	0.00449501	0.00324742	0.010702	
0.00681635	0.0130809	0.00226381	0.0164141	
0.00348567	0.0134582	0.0176586	0.00673399	
0.00328585	0.00706132	0.00750083	0.006558	
0.0142863	0.0112031	0.00455469	0.014683	
0.00905114	0.00687498	0.00571778	0.0103792	
0.00944023	0.0143995	0.00830346	0.0165815	
0.00826746	0.0125625	0.013968	0.00750399	
N/A	N/A	N/A	N/A	
0.518431	0.485249	0.571849	0.507328	
0.0043548	0.0143125	0.0060764	0.0199494	
0.0105334	0.0505879	0.00642417	0.019061	
0.00746685	0.00717115	0.00248859	0.0219415	
0.00840515	0.0103236	0.00289232	0.0154006	
0.019643	0.0437816	0.0199598	0.00865078	
0.0141285	0.022136	0.00876082	0.0239709	
0.0276655	0.0115911	0.0104126	0.0113038	
0.00295814	0.00852684	0.0166938	0.0109269	
0.011108	0.0139975	0.00405783	0.0214644	
0.00832677	0.00602609	0.0437909	0.00989731	
0.010048	0.00670412	0.0117756	0.00384978	
0.0112554	0.0216534	0.0124495	0.00524721	
0.00365733	0.0154141	0.0111495	0.0539863	
0.0281871	0.00900075	0.0143079	0.0398893	
0.0121097	0.0156007	0.015146	0.0257151	
0.00712096	0.0129365	0.0166136	0.0191487	
0.00755325	0.0137933	0.0180669	0.00283702	
0.0221761	0.0216707	0.0049229	0.00992797	
0.0098445	0.00518827	0.00803655	0.011741	
0.0138147	0.00543019	0.0157022	0.00482927	
0.00304281	0.0102992	0.024204	0.0100788	
0.0362914	0.0115793	0.00950877	0.00718648	
0.0153462	0.00681727	0.0021653	0.014094	
0.00623165	0.0220221	0.00673007	0.00472007	
0.00423695	0.00355864	0.00491381	0.00130276	
0.00507216	0.00291471	0.0137316	0.0135236	
0.019512	0.0104265	0.028695	0.0031206	
0.010643	0.012259	0.00216911	0.0114502	
0.0122891	0.010794	0.0101867	0.00898745	
0.0406452	0.00652319	0.00586536	0.0302908	
0.00347143	0.00873429	0.00655463	0.00450909	
0.00194062	0.00885229	0.00849983	0.00460887	
0.0107938	0.0052867	0.00882994	0.00235534	
0.0253895	0.0201435	0.00733937	0.00684305	
0.00749758	0.00957894	0.00959464	0.00499365	
0.0118172	0.0182114	0.0170879	0.013599	
0.0118926	0.00322014	0.00737977	0.00499569	
0.0109625	0.00712503	0.00897155	0.00276465	
0.00367866	0.00515068	0.00565459	0.002615	
0.00600979	0.00940443	0.00880056	0.00537307	
0.00769153	0.00602416	0.012351	0.0104926	
0.0163928	0.00527886	0.00606654	0.00979195	
N/A	N/A	N/A	N/A	
0.607262	0.535206	0.646434	0.652894	
0.00649706	0.00748899	0.0163112	0.0172004	
0.00819702	0.00676055	0.0149135	0.0286631	
0.0059188	0.0113099	0.00857143	0.0129174	
0.0072051	0.0105351	0.00695843	0.00836144	
0.00638394	0.0195102	0.00386751	0.00543735	
0.00951426	0.0159418	0.00739519	0.00441173	
0.0101271	0.00406773	0.0086893	0.00545386	
0.00563539	0.00663186	0.0104624	0.00566992	
0.00408957	0.0050981	0.0130142	0.00526112	
N/A	N/A	N/A	N/A	
0.0044789	0.00642387	0.00424903	0.015623	
0.0158706	0.00560157	0.0180592	0.00510588	
0.00531429	0.00230207	0.00370766	0.0101179	
0.00686581	0.00284139	0.00418568	0.00628075	
0.00789899	0.00334474	0.00828725	0.0290956	
N/A	N/A	N/A	N/A	
0.0615805	0.00881651	0.00768003	0.00572468	
0.0323622	0.0043352	0.00703899	0.019283	
0.00455928	0.0061108	0.011577	0.00807707	
0.00996177	0.00353115	0.00652779	0.00396963	
0.00839579	0.00693369	0.0030165	0.0125368	
0.00961649	0.00880094	0.0115297	0.00747419	
N/A	N/A	N/A	N/A	
0.335747	0.414207	0.366558	0.282337	
0.0259138	0.00489101	0.00631377	0.0234735	
0.00452329	0.0104842	0.009471	0.0151071	
0.00640341	0.0042139	0.00369765	0.00187947	
0.00851963	0.00357264	0.010243	0.00251892	
0.000807009	0.00275536	0.0130444	0.00476372	
0.00561118	0.00274619	0.00447028	0.00438809	
0.00490924	0.00654356	0.00302882	0.00288732	
0.00448481	0.00450274	0.00310164	0.00769979	
0.00441142	0.00135967	0.00454739	0.00592631	
0.0114469	0.00541808	0.00717133	0.00549192	
0.00166581	0.00338767	0.00492021	0.00108155	
0.01045	0.0259948	0.0251059	0.0432952	
0.00491942	0.0110626	0.0185452	0.0191972	
0.0130177	0.00807157	0.00393756	0.013793	
0.0321309	0.00962552	0.0178138	0.0209606	
0.285787	0.292569	0.383061	0.313984	
0.0170628	0.0170027	0.0155184	0.00652952	
0.00748325	0.0226862	0.0128731	0.0173298	
0.00594972	0.00866104	0.00848085	0.0195733	
0.0128139	0.00589778	0.00601833	0.0045564	
N/A	N/A	N/A	N/A	
0.0111095	0.00632818	0.0131068	0.00737806	
0.0105339	0.0117807	0.0125949	0.0188379	
0.00223389	0.0123894	0.0135786	0.00930388	
0.0148947	0.00590044	0.00763645	0.00359417	
0.186612	0.201716	0.0263916	0.0106377	
0.0139724	0.0164823	0.012342	0.0216178	
0.00858074	0.00976616	0.00270572	0.00987789	
0.00414137	0.00681374	0.00238458	0.0260639	
0.00379829	0.00605106	0.0293908	0.0059186	
0.00310572	0.00650943	0.0183079	0.0101879	
0.00444193	0.0122032	0.0134166	0.0156302	
0.00327631	0.00405621	0.00619451	0.00830469	
0.00737923	0.0084135	0.0097133	0.040372	
0.0042884	0.00838522	0.00673822	0.0316203	
0.00822574	0.00486528	0.00295404	0.00378587	
0.0033527	0.0131133	0.0163135	0.0047916	
0.0132278	0.00327425	0.00962447	0.013159	
0.00636204	0.0232166	0.0175193	0.0169227	
0.00703084	0.0158837	0.00690269	0.00683757	
0.0107641	0.00321769	0.0448825	0.00498899	
0.0341215	0.00649447	0.00998648	0.0251278	
0.00386178	0.00967899	0.0094112	0.0130537	
0.0076704	0.00876216	0.0042501	0.00958995	
0.00423393	0.00577995	0.0136191	0.0190879	
0.00649405	0.0186187	0.00242221	0.00817426	
0.0288625	0.00864216	0.00774233	0.00610962	
0.00336561	0.00784195	0.00694751	0.0284752	
0.0337894	0.00179256	0.00449122	0.00930548	
0.0266402	0.0109858	0.0086167	0.00549017	
0.0351785	0.00966621	0.0217432	0.00985874	
0.00920094	0.0269676	0.0106663	0.0222417	
0.00854534	0.0100796	0.00999987	0.00479641	
0.015177	0.0301113	0.0237604	0.0132919	
0.00899253	0.0338037	0.0358532	0.0117924	
0.0168988	0.0108208	0.0384701	0.0129614	
0.0205927	0.0120675	0.0079948	0.00654634	
0.0102395	0.00771392	0.00625334	0.00838139	
0.00749946	0.00656915	0.0100575	0.00258292	
0.00941388	0.00494611	0.0273374	0.00687113	
0.357735	0.324612	0.287343	0.330497	
0.00609988	0.00838959	0.00336671	0.00445364	
0.0214383	0.00474707	0.00666245	0.0058191	
0.00791478	0.0105256	0.0061448	0.00717408	
0.00613541	0.0124644	0.014562	0.00689469	
0.00513381	0.0120506	0.00269177	0.00484671	
N/A	N/A	N/A	N/A	
0.0083068	0.00429064	0.00818871	0.00718569	
0.00791381	0.00354912	0.00601889	0.0111137	
0.00820492	0.00285619	0.0033892	0.00968341	
0.00382357	0.00364226	0.00291936	0.00778678	
0.00466387	0.0109422	0.00503057	0.00104525	
0.0102911	0.00753733	0.00304543	0.00139125	
0.00438436	0.00615078	0.00350926	0.00375893	
0.00734865	0.00744807	0.00365812	0.00745687	
0.0117154	0.00914878	0.00227707	0.0110299	
0.00738032	0.0121756	0.0235756	0.00439119	
0.528265	0.477781	0.372544	0.496538	
0.0107544	0.00998367	0.0105392	0.0684148	
0.00610142	0.0045116	0.00907205	0.0744507	
0.0139171	0.015833	0.0105524	0.0279603	
0.0144365	0.00649886	0.00887992	0.00772449	
0.0158376	0.0198376	0.00904672	0.00415041	
0.00611397	0.0196794	0.0115947	0.00777039	
0.00894255	0.0142499	0.0150203	0.00627676	
0.0110102	0.00692041	0.00440051	0.00472674	
0.0251389	0.00506439	0.00860509	0.00591265	
0.0103054	0.00856172	0.00423099	0.0038344	
0.0105711	0.0344273	0.00693595	0.00292866	
0.00709878	0.00316659	0.0130598	0.00937013	
0.00580624	0.0141259	0.0316617	0.0391201	
0.0231824	0.012321	0.0118653	0.0194481	
0.0201283	0.0105772	0.0531324	0.0181595	
0.00910391	0.0390088	0.00297841	0.00945303	
0.00981031	0.00235964	0.0158808	0.0175317	
0.00391899	0.00364426	0.015898	0.0127457	
0.0101332	0.036601	0.0108537	0.0101324	
0.0162969	0.0172562	0.00734448	0.011561	
0.0299532	0.0257841	0.0137891	0.00819254	
0.00514594	0.00889611	0.0296934	0.00562874	
0.00317977	0.012592	0.00790891	0.0379169	
0.0135997	0.003081	0.00229107	0.0051828	
0.0110565	0.00390137	0.00797625	0.00525676	
0.0223383	0.0140927	0.00492101	0.00904696	
0.0113855	0.0186892	0.00493102	0.00805618	
0.0200431	0.00875288	0.026877	0.0152777	
0.0333081	0.00415869	0.00895208	0.0178397	
0.0152368	0.00461817	0.00756905	0.00544697	
0.00571912	0.0239703	0.0189515	0.00426422	
0.0108921	0.0126799	0.0158909	0.0142139	
0.0185315	0.010791	0.0128828	0.011704	
0.0126938	0.0132547	0.0112244	0.0108157	
0.00987513	0.0124627	0.0115041	0.00648626	
0.0150044	0.00507922	0.00268003	0.0150328	
0.00710028	0.0341107	0.00628663	0.0100361	
0.00250147	0.0237428	0.00376864	0.00447553	
0.00965919	0.00655157	0.00663945	0.00384279	
0.0271177	0.0133198	0.00986406	0.00681066	
0.0177891	0.018804	0.0123613	0.00496771	
0.00303105	0.0109773	0.0544507	0.0113283	
0.00417214	0.0156036	0.0313548	0.00580486	
0.476994	0.326946	0.371835	0.468429	
