leaf1	leaf2	leaf3	leaf4
0.191198	0.0740741	0.27417	0.249158	
0.0974026	0.046657	0.0909091	0.721741	
0.012025	0.001924	0.034632	0.882395	
0.686147	0.90885	0.331409	0.958634	
0.640452	0.305435	0.497354	0.361231	
0.0675806	0.410774	0.104137	0.274651	
0.561087	0.723425	0.564695	0.402838	
0.517316	0.188071	0.0545936	0.593795	
0.609909	0.333574	0.279702	0.161135	
0.251563	0.54786	0.442039	0.476912	
0.592352	0.223665	0.382395	0.384319	
0.776335	0.455748	0.0666186	0.231602	
0.183983	0.0420875	0.317701	0.64911	
0.60582	0.430736	0.0108225	0.468254	
0.913901	0.159211	0.693362	0.534873	
0.543531	0.0550746	0.175565	0.200818	
0.211159	0.0702261	0.492304	0.886484	
0.263829	0.31746	0.409091	0.429533	
0.430014	0.284271	0.617845	0.387686	
0.710919	0.0310245	0.276816	0.39899	
0.657528	0.213324	0.709235	0.938191	
0.227513	0.800866	0.126022	0.786195	
0.886243	0.229918	0.400914	0.418711	
0.261183	0.610871	0.925685	0.338143	
0.112795	0.712362	0.0392015	0.547379	
0.503848	0.140452	0.414382	0.621212	
0.583454	0.46152	0.260221	0.81265	
0.493266	0.221741	0.0964406	0.0945166	
0.367484	0.68278	0.510101	0.261183	
0.786195	0.040404	0.203704	0.625541	
0.0779221	0.021164	0.462963	0.362193	
0	0	0	0	
0.376142	0.330928	0.185426	0.0454545	
0.135402	0.0767196	0.0603656	0.61039	
0.727994	0.286676	0.822751	0.414622	
0.652237	0.135402	0.624098	0.0271765	
0.414622	0.0493025	0.0793651	0.0550746	
0.848244	0.0031265	0.0851371	0.284271	
0.890813	0.197451	0.0002405	0.0964406	
0.758778	0.425685	0.00553151	0.527658	
0.594757	0.102453	0.211159	0.205628	
0.044252	0.53367	0.004329	0.777056	
0.474507	0.191198	0.271044	0.465608	
0.238817	0.642857	0	0.566619	
0.680856	0.166186	0.037999	0.611352	
0.000962001	0.0127465	0.30279	0.325156	
0.674363	0.679413	0.264069	0.100048	
0.183983	0.0598846	0.713805	0.292448	
0.0675806	0.193843	0.32203	0.445647	
0.143098	0.596922	0.101972	0.715488	
0.0329485	0.720539	0.576239	0.568302	
0.464887	0.550024	0.0603656	0.619769	
0.652237	0.664021	0.361953	0.0310245	
0.73064	0.987975	0.5671	0.242184	
0.531987	0.0521886	0.395623	0.223665	
0.237133	0.662097	0.368206	0.31746	
0.78379	0.776816	0.113757	0.120972	
0.501203	0.144781	0.640693	0.0844156	
0.435546	0.157047	0.253247	0.397547	
0.419432	0.126263	0.621693	0.207071	
0.164021	0.0779221	0.0591631	0.273689	
0.279702	0.185907	0.604137	0.166667	
0	0	0	0	
0.736171	0.290765	0.376142	0.515633	
0.52381	0.335738	0.537518	0.0632516	
0.270563	0.117364	0.27874	0.660895	
0.039442	0.366282	0.345839	0.843434	
0.0185185	0.650553	0.196248	0.410774	
0.64406	0.799663	0.366041	0.444204	
0.405724	0.559885	0.311688	0.214767	
0.272727	0.41823	0.378307	0.551948	
0.913179	0.217412	0.278018	0.358345	
0.913901	0.285955	0.167869	0.475469	
0.674363	0.146224	0.57215	0.929533	
N/A	N/A	N/A	N/A	
0	0	0	0	
0.270563	0.511063	0.124098	0.0567581	
0.67797	0.469937	0.307359	0.115681	
0.625541	0.540164	0.568783	0.164262	
0.610871	0.611111	0.334536	0.19216	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
0.000721501	0.0002405	0.0012025	0.00865801	
0.32684	0.527177	0.319625	0.0882636	
0.677249	0.540645	0.037037	0.512025	
0.219096	0.356662	0.506013	0.405002	
0.0889851	0.0858586	0.340789	0.638047	
0.0416065	0.299423	0.520924	0.246032	
0.291967	0.674363	0.540164	0.174122	
0.658009	0.27393	0.584416	0.60077	
0.335017	0.336941	0.11039	0.223184	
0.486051	0.595719	0.636604	0.339105	
0.0945166	0.821789	0.637085	0.650072	
0.640693	0.270803	0.338384	0.695527	
0.623858	0.372294	0.265031	0.868206	
0.627465	0.847282	0.898268	0.193362	
0.621453	0.992304	0.113516	0.488937	
0.819865	0.877104	0.106301	0.708754	
0.0630111	0.313131	0.632997	0.885041	
0	0	0	0	
0.285233	0.0913901	0.0661376	0.017316	
0.312169	0.409331	0.031746	0.135402	
0.478595	0.184223	0.651515	0.26936	
0.464887	0.0933141	0.185907	0.156566	
0.0889851	0.102453	0.170274	0.22102	
0.12482	0.208273	0.022126	0.37975	
0.912458	0.873497	0.623858	0.549784	
0.974988	0.478595	0.232804	0.506734	
0.731842	0.77417	0.035113	0.891775	
0.338865	0.805435	0.652477	0.47138	
0.707552	0.409091	0.790284	0.680135	
0.703704	0.651756	0.261183	0.336941	
0.133478	0.180856	0.459355	0.411736	
0.975709	0.165464	0.415103	0.346561	
0.0137085	0.0016835	0.967292	0.603656	
0.724868	0.465368	0.595719	0.0392015	
0.0658971	0.171477	0.146946	0.0959596	
0.0454545	0.184945	0.024531	0.94709	
0.943482	0.246032	0.136364	0.440596	
0.374218	0.0998076	0.510101	0.211159	
N/A	N/A	N/A	N/A	
0.00986051	0.450216	0.543531	0.036075	
0.392737	0.287879	0.472342	0.038961	
0.298461	0.51443	0.517797	0.243627	
0.542088	0.736652	0.501684	0.431698	
0.563973	0.723425	0.515152	0.431217	
0.49519	0.820346	0.727273	0.207311	
0	0	0	0	
0.476912	0.454064	0.435546	0.0218855	
0.004329	0.965849	0.232083	0.159211	
0.480519	0.709957	0.0016835	0.604137	
0.0767196	0.479317	0.287879	0.460077	
0.258297	0.756133	0.0726311	0.873497	
0.50481	0.152237	0.376142	0.417027	
0.790284	0.224868	0.498316	0.290524	
0.888648	0.474507	0.409091	0.729197	
0.740981	0.602934	0.0127465	0.363636	
0.363877	0.0430495	0.0218855	0.388889	
0.792929	0.180135	0.145022	0.441558	
0.53824	0.228475	0.100048	0.443242	
0.121693	0.0016835	0.117605	0.225589	
0.309764	0.113997	0.031746	0.90404	
0.0711881	0.0238095	0.764791	0.044252	
0.262626	0.200337	0.684464	0.372775	
0.0016835	0.592352	0.519721	0.0189995	
0.875902	0.802549	0.0252525	0.689995	
0.658971	0.954305	0.511063	0.634921	
0.68759	0.720058	0.630351	0.459355	
0.38961	0.459355	0.907407	0.520683	
0.128908	0.471621	0.345599	0.291967	
0.421116	0.422559	0.634199	0.556037	
0.828523	0.10582	0.955988	0.705387	
N/A	N/A	N/A	N/A	
0.25974	0.361953	0.130832	0.928812	
0.685907	0.38937	0.666907	0.190236	
0.0185185	0.867244	0.188071	0.330928	
0.913901	0.83165	0.644541	0.633478	
0.0865801	0.414141	0.722463	0.433381	
0.588745	0.429533	0.882395	0.955267	
0.438432	0.891775	0.64887	0.229437	
0.608225	0.474266	0.276094	0.796537	
0.435786	0.466089	0.455026	0.525493	
0.501203	0.192881	0.349206	0.537518	
0.172679	0.0913901	0.0649351	0.407648	
0.270563	0.445166	0.0500241	0.139731	
0	0	0	0	
0.019721	0.450697	0.248677	0.0947571	
0.0913901	0.842713	0.017316	0.886243	
0.661857	0.166426	0.0649351	0.545214	
0.207792	0.146946	0.285714	0.160654	
0.1633	0.119529	0.356421	0.208514	
0.0353535	0.217653	0.301106	0.201299	
0.578644	0.694084	0.0913901	0.868206	
0.0012025	0.161616	0.045214	0.0897066	
0.000721501	0.0468975	0.0733526	0.933862	
0.34632	0.0493025	0.825397	0.377104	
0.11039	0.647667	0.162097	0.3367	
0.164502	0.048581	0.727273	0.179894	
N/A	N/A	N/A	N/A	
0.035113	0.126263	0.00817701	0.023569	
0.0252525	0.861953	0.0707071	0.748677	
0.002886	0.110871	0.047138	0.0827321	
0.0769601	0.278018	0.356181	0.580808	
0.456229	0.602694	0.918951	0.227513	
0.548581	0.510582	0.645262	0.878066	
0.0983646	0.836941	0.599086	0.810967	
0.64911	0.169312	0.410774	0.536316	
0.0822511	0.265753	0.384319	0.492304	
0.372294	0.343434	0.214045	0.211159	
0.786195	0.622896	0.470178	0.687109	
0.812169	0.826359	0.376142	0.80279	
0.349447	0.753968	0.233045	0.179413	
0.12482	0.77417	0.443723	0.309764	
0.389851	0.714526	0.673641	0.0560366	
0.124579	0.606301	0.271044	0.018278	
0.178932	0.399952	0.036075	0.373737	
0	0	0	0	
0.0521886	0.247475	0.736652	0.445166	
0.223665	0.132035	0.273689	0.5671	
0.734247	0.560366	0.351852	0.666186	
0.162819	0.867003	0.158009	0.993266	
0.49038	0.746994	0.183983	0.108466	
0.23545	0.524772	0.472583	0.407167	
0.010101	0.015392	0.003367	0.60077	
0.669312	0.609187	0.196729	0.232804	
0.450938	0.803752	0.580808	0.76912	
0.015392	0.487253	0.700337	0.0998076	
0.263107	0.375902	0.305676	0.0957191	
0.555796	0.313372	0.684704	0.360029	
0.961279	0.668831	0.190236	0.884079	
0.241943	0.771284	0.874459	0.666667	
0.660173	0.762145	0.950938	0.336941	
0.60101	0.873256	0.927369	0.964646	
0.287879	0.385041	0.108947	0.524772	
0.190476	0.519481	0.300144	0.76936	
0.0695046	0.928331	0.776816	0.24507	
0.566619	0.00649351	0.337422	0.702501	
0.644781	0.67773	0.369889	0.0500241	
0.881193	0.435786	0.511063	0.564695	
0.150072	0.227513	0.344396	0.579125	
0.34127	0.263829	0.805195	0.000721501	
0.164743	0.20683	0.178692	0.013949	
0.107504	0.159211	0.640212	0.023569	
0.0016835	0.148148	0.586099	0.76936	
0	0.578163	0.275854	0.0002405	
0.212843	0.544012	0.165224	0.390572	
0.0209235	0.565657	0.0440115	0.616643	
0.017797	0.782828	0.126263	0.214526	
0.012506	0.664502	0.186147	0.587061	
0.0252525	0.670755	0.51443	0.886965	
0.0589226	0.127225	0.211159	0.13444	
0.393218	0.137566	0.0798461	0.512025	
0.987975	0.147427	0.580568	0.315296	
0.537999	0.0983646	0.236652	0.739779	
0.0654161	0.113997	0.675565	0.02405	
0.575998	0.270322	0.501684	0.234247	
0.537999	0.266474	0.3076	0.506013	
0.80279	0.712843	0.603656	0.383117	
0.722944	0.0942761	0.909572	0.296296	
0.680616	0.111111	0.441077	0.47138	
0.012987	0.100048	0.035594	0.113997	
0.181097	0.0454545	0.243627	0.0781626	
0	0	0	0	
0.32684	0.521886	0.510582	0.788119	
0.032227	0.665945	0.000721501	0.873256	
0.568302	0.430495	0.002405	0.583694	
0.773208	0.335017	0.261183	0.817701	
0.441558	0.91823	0.268639	0.219336	
0.632997	0.291486	0.0865801	0.526455	
0.333574	0.0928331	0.535835	0.0644541	
0.405964	0.890332	0.344637	0.277778	
0.112314	0.012987	0.688071	0.886965	
0.468254	0.176768	0.0582011	0.139971	
0.559404	0.475469	0.15873	0.0913901	
0.291727	0.597643	0.733285	0.62025	
N/A	N/A	N/A	N/A	
0.0711881	0.012506	0.319144	0.0488215	
N/A	N/A	N/A	N/A	
0.640452	0.165945	0.019721	0.0815296	
0.471621	0.294372	0.395142	0.817701	
0.372054	0.23545	0.0610871	0.929293	
0.0877826	0.904281	0.994949	0.896344	
0.344877	0.10582	0.211159	0.0873016	
0.222944	0.209235	0.169312	0.369889	
0.357383	0.273449	0.371332	0.166667	
0.032227	0.568062	0.0170755	0.662097	
0.0596441	0.267436	0.186147	0.159692	
0.001924	0.251804	0.120491	0.193843	
0.284993	0.278018	0.522367	0.338384	
0.002405	0.521645	0.0002405	0.566619	
0.797739	0.147427	0.0002405	0.606301	
0	0	0	0	
0.509861	0.190717	0.829245	0.176287	
0.231842	0.175806	0.445166	0.402838	
0.531987	0.180135	0.164502	0.727994	
0.641655	0.529582	0.696008	0.337422	
0.577922	0.948052	0.573593	0.626984	
0.472102	0.854738	0.945647	0.313131	
0.488696	0.736652	0.866041	0.270322	
0.522367	0.181097	0.944204	0.100048	
0.83646	0.169072	0.0798461	0.527658	
0.861231	0.500962	0.463203	0.540164	
0.145743	0.248677	0.729437	0.135642	
0.356421	0.517316	0.614478	0.284512	
0.333574	0.14406	0.405964	0.0964406	
0.408129	0.198653	0.156085	0.462963	
N/A	N/A	N/A	N/A	
0	0	0	0	
0.748677	0.145262	0.580808	0.0521886	
0.276816	0.0002405	0.5481	0.0632516	
0.465608	0.49062	0.928812	0.0392015	
0.398749	0.286917	0.897306	0.12001	
0.0553151	0.0012025	0.0519481	0.380952	
0.14911	0.0372775	0.37494	0.0276575	
0.013949	0.23088	0.282828	0.243867	
0.891294	0.38937	0.0940356	0.261183	
0.251082	0.154401	0.779942	0.041847	
0.403319	0.584416	0.0012025	0.310245	
0.300385	0.530063	0.221982	0.80279	
0.246032	0.040404	0.20178	0.661857	
0.823954	0.12001	0.24988	0.0002405	
0.0137085	0.360029	0.145503	0.0016835	
0.21164	0.1152	0.126263	0.0194805	
0.49543	0.185907	0.0959596	0.0622896	
0.457912	0.160895	0.0733526	0.903319	
0.0367965	0.040404	0.690957	0.308081	
0.313372	0.666907	0.421837	0.223665	
0.160414	0.64406	0.112554	0.698653	
0.88456	0.287879	0.025974	0.299182	
0.0031265	0.231361	0.330688	0.489177	
0.121453	0.522367	0.950938	0.151275	
0.568062	0.037999	0.527658	0.709957	
0.762626	0.830447	0.691679	0.990139	
0.67773	0.895623	0.162578	0.167148	
0.0567581	0.282107	0.012987	0.877104	
0.272487	0.207311	0.950697	0.23545	
0.207071	0.265512	0.293651	0.360991	
0.0016835	0.542088	0.60077	0.00937951	
0.838624	0.376142	0.540164	0.73569	
0.96633	0.37013	0.391053	0.723665	
0.265512	0.657287	0.371092	0.938191	
0.0209235	0.0500241	0.47595	0.519721	
0.463444	0.32684	0.326599	0.684223	
0.219817	0.0709476	0.0889851	0.165464	
0.217412	0.868206	0.474266	0.683983	
0.2595	0.494709	0.362193	0.90861	
0.82227	0.670515	0.621693	0.918711	
0.58658	0.335738	0.372535	0.64911	
0.445166	0.584656	0.205628	0.27874	
0.100529	0.658009	0.580808	0.316258	
N/A	N/A	N/A	N/A	
0	0	0	0	
0.543531	0.464165	0.102213	0.0885041	
0.411015	0.525734	0.130832	0.012987	
0.595719	0.243627	0.385522	0.186388	
0.487975	0.276816	0.510101	0.402116	
0.552189	0.0567581	0.802068	0.642857	
0.330207	0.108706	0.472823	0.743146	
0.297499	0.779461	0.378307	0.641174	
0.623377	0.535594	0.280904	0.620972	
0.776816	0.675084	0.183983	0.660173	
N/A	N/A	N/A	N/A	
0.737614	0.548341	0.760462	0.113997	
0.109187	0.626263	0.0735931	0.674363	
0.65368	0.941077	0.819865	0.297739	
0.517797	0.902357	0.766474	0.563973	
0.431938	0.853535	0.407167	0.0122655	
N/A	N/A	N/A	N/A	
0.0002405	0.371332	0.445647	0.613276	
0.00649351	0.750601	0.502165	0.0596441	
0.729197	0.578644	0.231361	0.419432	
0.305916	0.83165	0.542088	0.789803	
0.39899	0.511785	0.886003	0.199615	
0.325637	0.372535	0.232804	0.465368	
N/A	N/A	N/A	N/A	
0	0	0	0	
0.0185185	0.693603	0.559885	0.0300625	
0.733285	0.279221	0.33189	0.126984	
0.550265	0.76455	0.821068	0.968975	
0.389851	0.829245	0.290524	0.927128	
0.998076	0.90885	0.182299	0.705387	
0.625541	0.909091	0.739298	0.746032	
0.69216	0.540885	0.886003	0.897547	
0.737614	0.736652	0.879509	0.444204	
0.743146	0.988696	0.730159	0.595719	
0.23569	0.645262	0.49062	0.637326	
0.977874	0.848244	0.691198	0.994468	
0.281145	0.0185185	0.022126	0.0012025	
0.691198	0.252766	0.0685426	0.0610871	
0.183502	0.419913	0.794613	0.160895	
0.00649351	0.325156	0.0774411	0.0444925	
0	0	0	0	
0.0894661	0.0909091	0.117605	0.541847	
0.465127	0.0329485	0.189033	0.0860991	
0.594036	0.380231	0.392977	0.0560366	
0.190717	0.598365	0.585378	0.729197	
N/A	N/A	N/A	N/A	
0.250842	0.559163	0.180616	0.474266	
0.276816	0.221501	0.196729	0.0651756	
0.945647	0.204425	0.165945	0.34127	
0.130832	0.598124	0.449735	0.827561	
0	0	0.017316	0.273208	
0.156085	0.0988456	0.206349	0.040885	
0.385281	0.31746	0.912217	0.311929	
0.770803	0.522367	0.936508	0.018278	
0.808802	0.582973	0.0113035	0.595719	
0.878788	0.54329	0.0704666	0.293651	
0.740981	0.208273	0.169793	0.113997	
0.861953	0.779942	0.571429	0.405964	
0.474266	0.398509	0.320346	0.0016835	
0.755652	0.399952	0.527417	0.00745551	
0.409572	0.695527	0.891775	0.810726	
0.852092	0.180135	0.102213	0.70202	
0.175806	0.862674	0.325156	0.178451	
0.556518	0.031746	0.0827321	0.0913901	
0.503367	0.109187	0.51443	0.520202	
0.267196	0.868206	0.0012025	0.684464	
0.00481	0.543771	0.303992	0.022126	
0.802549	0.32203	0.335017	0.181818	
0.446368	0.374699	0.760221	0.32684	
0.762867	0.608466	0.164743	0.0630111	
0.543771	0.0673401	0.933622	0.412698	
0.012506	0.381914	0.442761	0.578644	
0.850649	0.436508	0.510582	0.0132275	
0.00481	0.972823	0.736893	0.341029	
0.0170755	0.258057	0.382876	0.637326	
0.004329	0.322511	0.039923	0.312891	
0.34632	0.0156325	0.271044	0.0363155	
0.387686	0.299182	0.30279	0.701539	
0.125541	0.00962001	0.028379	0.173882	
0.36051	0.00481	0.0036075	0.220779	
0.0916306	0.265272	0.001924	0.185426	
0.047138	0.21164	0.425685	0.540885	
0.290765	0.443963	0.566619	0.399952	
0.463203	0.538961	0.299904	0.921116	
0.334776	0.688552	0.0146705	0.517797	
0	0	0	0	
0.579125	0.399952	0.850649	0.74026	
0.0420875	0.70683	0.53367	0.605339	
0.430976	0.277297	0.575517	0.49038	
0.57696	0.201539	0.138769	0.515152	
0.672198	0.211881	0.913179	0.696248	
N/A	N/A	N/A	N/A	
0.405964	0.755652	0.411736	0.489177	
0.430976	0.830928	0.585378	0.250842	
0.410774	0.900673	0.848244	0.321789	
0.805195	0.824916	0.894901	0.440596	
0.717412	0.260462	0.680616	0.99519	
0.288119	0.459596	0.884079	0.987975	
0.746272	0.575036	0.834055	0.816017	
0.475469	0.467773	0.823954	0.466089	
0.224387	0.349447	0.943242	0.25469	
0.474026	0.209716	0.029341	0.745791	
0	0	0	0	
0.267436	0.304473	0.276816	0	
0.579125	0.73545	0.354738	0	
0.158009	0.110149	0.276335	0.013949	
0.142136	0.543531	0.368206	0.443482	
0.110149	0.0536316	0.356902	0.76936	
0.578163	0.0550746	0.23064	0.441558	
0.36532	0.145984	0.128908	0.563973	
0.256614	0.512506	0.744348	0.708754	
0.022126	0.678451	0.384319	0.596441	
0.287638	0.386484	0.762867	0.804233	
0.276094	0.0045695	0.511063	0.893699	
0.498316	0.873256	0.181097	0.337181	
0.606301	0.14911	0.00721501	0.001924	
0.031746	0.20659	0.218615	0.0577201	
0.0500241	0.276094	0.0002405	0.0716691	
0.353295	0.001924	0.888648	0.332371	
0.315055	0.938191	0.109187	0.0822511	
0.796056	0.824675	0.108947	0.19216	
0.297018	0.002886	0.263829	0.297018	
0.102213	0.0873016	0.475709	0.232804	
0.010101	0.0189995	0.160895	0.411255	
0.670755	0.367003	0.010101	0.623858	
0.871573	0.19697	0.431217	0.002405	
0.165464	0.880471	0.942039	0.667388	
0.253247	0.798461	0.427369	0.660173	
0.035113	0.151275	0.691198	0.356902	
0.239057	0.0668591	0.690236	0.421116	
0.0507456	0.375661	0.0165945	0.124098	
0.00529101	0.76912	0.364598	0.0769601	
0.124098	0.722944	0.45695	0.641414	
0.614238	0.0276575	0.0637326	0.759259	
0.262386	0.194084	0.108947	0.146465	
0.0690236	0.265753	0.188071	0.225349	
0.193843	0.175565	0.247475	0.265272	
0.312169	0.20178	0.233526	0.544493	
0.130111	0.677249	0.913901	0.128187	
0.498316	0.00481	0.563011	0.301106	
0.928331	0.028379	0.814093	0.738817	
0.322992	0.540164	0.535113	0.803511	
0.0151515	0.172198	0.31241	0.522367	
0.0779221	0.0654161	0.205387	0.685907	
0.885522	0.258538	0.0002405	0.242184	
0.768158	0.1152	0.00817701	0.606301	
0	0	0	0	
0.436267	0.000481	0.179894	0.0502646	
0.78379	0.653199	0.251563	0.395382	
0.207792	0.713805	0.421356	0.028379	
0.0747956	0.318422	0.684704	0.292448	
0.715488	0.4329	0.383117	0.271044	
0.271044	0.208273	0.247234	0.616162	
0.250361	0.169553	0.297018	0.37037	
0.161135	0.563733	0.10077	0.607985	
0.265272	0.540885	0.339586	0.002405	
0.987494	0.289081	0.00817701	0.16835	
0.593795	0.294372	0.80279	0.152718	
0.0851371	0.127225	0.376142	0.568062	
0.326118	0.554113	0.414622	0.549543	
0.199615	0.279942	0.315055	0.0796056	
0.414382	0.607744	0.968494	0.464887	
0.676527	0.587061	0.0416065	0.002405	
0.877104	0.178692	0.696248	0.148629	
0.0680616	0.112314	0.0440115	0.466089	
0.362193	0.21645	0.314334	0.825397	
0.0596441	0.431698	0.21164	0.725589	
0	0	0.00505051	0.325156	
0.0329485	0.0281385	0.032227	0.010101	
0.181097	0.520683	0.573353	0.303271	
0.661857	0.529341	0.517797	0.64911	
0.782347	0.757576	0.108466	0.710678	
0.795575	0.856662	0.829726	0.895142	
0.797739	0.49543	0.505772	0.369889	
0.365079	0.678211	0.887927	0.489658	
0.135402	0.463925	0.620972	0.21164	
0.417989	0.263107	0.720298	0.57191	
0.029341	0.0339105	0.227994	0.645743	
0.207311	0.559163	0.0002405	0.759259	
0.410293	0.528379	0.299663	0.104618	
0.044252	0.660173	0.496152	0.838865	
0.491101	0.208273	0.747234	0.823954	
0.475469	0.482443	0.250842	0.018759	
0.441799	0.465368	0.165464	0.541607	
0.400673	0.395382	0.0146705	0.00865801	
0.532708	0.819144	0.243867	0.00889851	
0.670996	0.145743	0.586099	0.3557	
0.950938	0.649351	0.985089	0.875661	
0.61544	0.572391	0.345358	0.928331	
0.0223665	0.47595	0.047138	0.25493	
0.534632	0.252044	0.207311	0.339586	
0.570948	0.183261	0.229437	0.0560366	
0.936748	0.113757	0.207071	0.603656	
0.625541	0.409331	0.435786	0.369168	
0.0416065	0.017316	0	0	
0.360029	0.51443	0.28379	0.3367	
0.0603656	0.80279	0.181097	0.492304	
0.214045	0.777537	0.62506	0.669312	
0.0882636	0.161135	0.270563	0.044252	
0	0.223665	0.0151515	0.0319865	
N/A	N/A	N/A	N/A	
0.732564	0.196248	0.329485	0.704666	
0.298942	0.372054	0.540164	0.82708	
0.405964	0.169072	0.320106	0.395863	
0.578163	0.777778	0.419192	0.558923	
0.741943	0.736893	0.270563	0.662338	
0.674363	0.583935	0.205387	0.663059	
0.535594	0.683742	0.0949976	0.729197	
0.602934	0.526455	0.733526	0.353776	
0.955507	0.274651	0.474026	0.21645	
0.747234	0.196248	0.816979	0.159933	
0.279942	0.735931	0.81722	0.688552	
0.458634	0.87975	0.658971	0.890572	
0.549543	0.928812	0.40885	0.737614	
0.537759	0.796777	0.318422	0.270563	
0	0	0	0	
0.624579	0.0392015	0.613035	0.52381	
0.349206	0.0579606	0.473304	0.119529	
0.979798	0.421116	0.652237	0.416546	
0.537999	0.185907	0.474507	0.421116	
0.579846	0.303271	0.821308	0.638047	
0.73569	0.917989	0.713564	0.445166	
0.510101	0.952381	0.521645	0.27874	
0.175565	0.679413	0.50457	0.459355	
0.78836	0.199615	0.737614	0.411255	
0.349447	0.792929	0.793891	0.577922	
0.141655	0.666907	0.700577	0.816498	
0.013949	0.196729	0.20178	0.875421	
0.234007	0.152477	0.620731	0.044252	
0.768398	0.895863	0.56734	0.138528	
0.102213	0.84127	0.660173	0.423521	
0.384319	0.026455	0.978836	0.705147	
0.743867	0.921116	0.250842	0.571429	
0.80279	0.919432	0.972342	0.228475	
0.888408	0.833093	0.281145	0.530544	
0.0596441	0.231842	0.537037	0.8848	
0.48557	0.379269	0.398028	0.906926	
0.366282	0.398509	0.555796	0.337422	
0.377104	0.234007	0	0	
0.662338	0.146946	0.122174	0.0788841	
0.659692	0.0658971	0.047138	0.207311	
0.557961	0.501203	0.175565	0.528379	
0.113516	0.897787	0.405243	0.178451	
0.590669	0.825637	0.127946	0.108947	
0.773208	0.256854	0.031746	0.103175	
0.443723	0.418951	0.239538	0.196729	
N/A	N/A	N/A	N/A	
0.353535	0.2405	0.340789	0.247475	
N/A	N/A	N/A	N/A	
0	0	0	0	
0.406686	0.553391	0.188071	0.580087	
0.819625	0.35113	0.278018	0.0363155	
0.524772	0.687109	0.134921	0.681818	
0.363636	0.237374	0.423521	0.632997	
0.414622	0.280664	0.512025	0.505772	
0.292448	0.0392015	0.390091	0.505772	
0.625301	0.726551	0.048581	0.171958	
0.232804	0.287398	0.686869	0.479317	
0.234007	0.665705	0.597884	0.207071	
0.421116	0.398749	0.0993266	0.230159	
0.00625301	0.969216	0.211159	0.382636	
0.139971	0.116643	0.335738	0.839105	
0.334295	0.019721	0.708514	0.011544	
0.441077	0.10101	0.963444	0.258297	
0.0916306	0.047138	0.0016835	0.309764	
0.0392015	0.229197	0.113516	0.25493	
0.0632516	0.25493	0.0430495	0.613276	
0.521645	0.130592	0.558923	0.422559	
0	0.00481	0.000962001	0.019721	
0.333574	0.202261	0.443482	0.80303	
0.022126	0.905002	0.585378	0.875421	
0.158971	0.272246	0.325878	0.224627	
0.0483405	0.0031265	0.0632516	0.659452	
0.220779	0.250842	0.402838	0.235931	
0.371813	0.21164	0.543771	0.044252	
0.046657	0.475709	0.543531	0.177489	
0.297499	0.902357	0.20178	0.757576	
0.377104	0.873978	0.158971	0.409331	
N/A	N/A	N/A	N/A	
0.00481	0.0040885	0.0016835	0.0204425	
0.107744	0.0185185	0	0	
0.145022	0.0740741	0.403319	0.342953	
0.445166	0.0947571	0.207071	0.0788841	
0.27417	0.013949	0.130592	0.284271	
0.454786	0.403078	0.285714	0.271525	
0.912458	0.884079	0.631313	0.504089	
0.424964	0.814093	0.884079	0.410534	
0.133478	0.879269	0.759259	0.503848	
0.0185185	0.377104	0.526455	0.290765	
0.040885	0.342713	0.029341	0.519481	
0.145022	0.376142	0.119048	0.360029	
0.047138	0.381193	0.003848	0.265272	
0.0002405	0.0146705	0.741462	0.843194	
0	0	0.53824	0.366282	
0.973785	0.449735	0.888648	0.0615681	
0.607023	0.487253	0.684704	0.407407	
0.53824	0.930255	0.83646	0.0670996	
0.573112	0.887927	0.779461	0.0632516	
0.276094	0.392015	0.816498	0.219577	
0.130592	0.262145	0.680135	0.820346	
0.0040885	0.352814	0.590669	0.015392	
0.157287	0.185426	0.000962001	0.127706	
0.030303	0.001924	0.158971	0.010101	
0.80784	0.662097	0.0646946	0.403319	
0.164743	0.977393	0.248918	0.0382395	
0.294372	0.430255	0.236652	0.807359	
0.622415	0.609909	0.217653	0.630111	
0.200577	0.296296	0.317701	0.0990861	
0.584416	0.742905	0.389129	0.650072	
0.827561	0.102694	0.465608	0.135402	
0.534632	0.156085	0.580808	0.179894	
0.289081	0.00697451	0.0832131	0.159692	
0.281866	0.162578	0.566378	0.270563	
0.608947	0.744589	0.201058	0.0012025	
0.0334295	0.149351	0.566619	0.294853	
0.104858	0.535354	0.278018	0.012506	
0.0040885	0.540164	0.692641	0.317701	
0.450938	0.147427	0.21164	0.646224	
0.16835	0.607744	0.525493	0.111352	
0.829245	0.83646	0.13468	0.583213	
0.56253	0.250361	0.578163	0.132035	
0.211159	0.770322	0.747234	0.577922	
0.01443	0.0820106	0.21164	0.835017	
0.156085	0.371092	0.0817701	0.306638	
0	0	0	0	
0.131794	0.0137085	0.300385	0.0569986	
0.956229	0.212843	0.0156325	0.280183	
0.530544	0.266715	0.224387	0.830928	
0.504089	0.0310245	0.218615	0.325397	
0.13468	0.573112	0.300385	0.802549	
0.145743	0.535594	0.67773	0.964646	
0.188552	0.029341	0.549543	0.288119	
N/A	N/A	N/A	N/A	
0.0509861	0.390091	0.0016835	0.0012025	
0.344396	0.0334295	0.54786	0.208273	
0.249639	0.0632516	0.275373	0.790284	
