15.9935	6.04005	1.42398	0	3.29131	
20.0139	3.62248	0	0	4.38153	
15.1584	6.15805	0	0.449691	11.1762	
10.9628	8.8298	1.18255	2.43172	11.1794	
9.78368	10.3323	1.69369	2.63644	10.3958	
7.05585	12.5112	3.181	3.43177	8.89965	
4.45028	14.7812	5.21346	3.68869	6.66631	
3.1741	16.6083	5.83702	2.84047	5.27478	
2.58891	17.8701	6.31961	2.90669	3.46625	
2.16071	18.4891	6.85947	2.25646	2.63798	
2.25073	18.9922	6.86269	1.64436	1.93673	
2.44442	19.2034	6.74039	1.13529	1.20661	
2.49727	19.6185	6.86446	1.01621	0.607553	
2.79305	19.6995	6.60975	1.49321	0.0302387	
2.19058	19.3382	7.26419	1.66644	0	
2.31077	18.9381	7.41086	1.80218	0	
2.30421	18.9048	7.26127	1.42012	0	
2.72975	18.9929	6.96792	1.04203	0	
2.71289	19.1022	6.97064	1.0065	0	
2.77378	19.062	6.87349	0.693686	0	
2.7977	18.891	6.96621	0.432439	0	
2.97903	18.7711	6.80946	0.66216	0	
3.29899	18.6157	6.57908	0.810121	0	
3.30419	18.8673	6.49222	0.320758	0	
3.38281	18.808	6.42062	0.222148	0	
3.22512	18.6826	6.55266	0.360998	0	
3.6019	18.6844	6.27088	0.0284451	0	
3.5162	18.7524	6.29453	0.155001	0	
3.14861	18.6736	6.79291	0.547069	0	
3.25468	19.0408	6.45543	0.325147	0	
3.16284	19.0344	6.54549	0.380678	0	
3.03556	18.9151	6.63795	0.827441	0	
3.15486	19.2102	6.44874	0.515739	0	
2.92681	19.4869	6.63186	0.374014	0	
2.45221	19.1888	7.25713	1.68423	0	
1.97916	18.4252	7.99924	3.05669	0	
2.18861	18.2922	7.87907	3.2635	0	
2.49918	18.8761	7.46503	2.73452	0	
2.56175	19.3241	6.82892	2.138	0.751355	
2.82599	18.3092	6.56908	3.04837	2.48691	
2.41796	17.2925	7.28635	4.31378	2.53144	
3.66567	17.5004	5.8114	3.58239	3.64991	
4.16083	16.8899	5.64204	4.03869	3.92853	
6.55808	13.9831	4.18908	5.10772	6.15665	
13.3074	9.61822	1.04429	5.12552	7.00607	
18.2409	7.00642	0	3.37365	5.56107	
21.4947	5.82524	0.251445	0.0347451	2.51571	
21.2359	5.77238	0.579601	0	1.64458	
21.1627	5.78405	0.88121	0	1.28665	
21.2007	5.77778	0.879354	0	1.05646	
21.2399	5.84977	0.798432	0	1.08868	
21.5965	5.98123	0.557795	0	1.40695	
21.6241	6.15292	0.323187	0	1.50098	
21.6024	6.14291	0	0.799064	2.29559	
17.6084	7.44128	0	3.89834	5.52596	
15.4487	9.08353	0	5.01922	5.93251	
7.58111	14.3118	2.96563	4.47022	6.33488	
6.7034	15.1572	3.34943	4.12407	6.02209	
7.60101	14.283	2.94584	4.76868	6.22961	
11.4644	11.6572	1.52279	6.11107	5.60628	
16.2244	8.93554	0	5.08262	4.82482	
20.8076	6.54917	0	2.67424	1.65397	
20.8634	6.75238	0	1.87154	1.23388	
21.2918	6.59595	0	2.36139	0.695377	
20.9961	6.68721	0	2.08518	0.783825	
21.1035	6.97839	0	1.79992	0.45454	
21.3556	6.88016	0	2.08364	0.520248	
14.9723	9.64182	0	6.34294	4.40442	
9.10315	12.7312	2.56799	7.1629	4.78014	
6.85475	14.5829	3.68194	6.5948	4.23725	
6.76574	14.8183	4.00628	7.10914	3.24579	
4.67122	15.9427	5.28954	5.82	3.55549	
3.41283	16.7668	6.29781	5.85962	2.38399	
3.47783	16.9198	6.17625	5.72871	2.38871	
5.29572	16.379	4.15684	4.7684	3.96495	
7.53284	14.7237	2.78505	5.72303	4.63221	
8.58682	13.7827	2.86811	7.48609	3.3951	
7.5694	14.3041	3.15341	7.0155	3.8937	
10.5856	12.3489	1.36421	6.66312	4.86413	
17.8574	8.05337	0	6.25937	1.48762	
19.6269	7.27472	0	5.38244	0.026067	
19.6088	7.09618	0	5.42046	0	
19.4735	6.9254	0	5.84405	0	
19.9554	6.6033	0	4.95769	0	
19.5548	6.80577	0	5.91578	0.165227	
19.1268	6.7675	0	6.33332	0.713916	
16.8137	7.6606	0	7.67522	2.3378	
15.6896	8.2843	0	8.26072	2.78775	
10.4012	10.8154	1.28548	7.748	5.00151	
16.6632	7.45138	0	8.06051	2.32114	
19.8598	6.10622	0	5.78127	0	
20.0704	5.88069	0	5.15508	0	
20.0643	5.78463	0	5.5447	0	
15.7659	6.47437	0	9.47569	3.21978	
15.5663	6.00062	0.0728358	9.33658	3.88424	
18.8848	5.52768	0	7.09904	1.3594	
16.2528	6.73398	0	8.53791	3.10952	
19.4785	5.77861	0	5.97332	1.24637	
21.1043	5.73354	0	2.40239	0	
20.9641	5.67109	0.172705	2.09353	0	
20.8555	5.54794	0.209433	2.19284	0	
20.9639	5.56793	0.343491	1.93933	0	
20.9717	5.46373	0.256714	2.17005	0	
20.9793	5.45347	0.204878	2.28584	0	
20.9341	5.42882	0.181525	2.31292	0	
20.9466	5.41382	0	2.6884	0	
20.5591	5.11124	0	4.36998	0	
19.0109	4.1833	0	7.79081	0.78049	
11.4479	2.52744	2.80344	11.1936	5.22104	
5.84844	4.20172	6.14011	12.8637	5.46265	
4.77241	5.25292	6.96909	13.5514	4.59012	
3.56176	6.29019	7.44338	13.5042	4.5944	
2.8532	7.41065	7.74	13.3228	4.46339	
2.75152	7.98112	7.515	12.775	4.71809	
3.34943	7.37801	7.02369	12.0697	5.52113	
3.42212	7.13365	7.42079	13.3192	4.56068	
3.14468	8.04568	7.82187	13.2548	3.79905	
2.92101	8.79937	7.66343	12.9201	3.91324	
3.42561	7.88751	7.41126	13.2706	4.22095	
4.86171	6.60674	6.64539	12.7925	4.88962	
5.26679	6.85697	6.41539	13.6117	4.17085	
5.72826	7.10433	6.41059	13.3198	3.71709	
5.57562	7.24438	6.27684	12.9242	4.15662	
5.77661	7.43327	6.38241	12.7181	3.93119	
6.01315	7.32621	6.09308	11.7845	4.61663	
6.73287	6.39296	5.35436	10.6959	5.68143	
8.02183	6.21208	4.55299	10.7385	5.66318	
9.35759	5.15477	3.40358	9.00214	7.26479	
9.92013	5.10016	2.33544	10.5139	7.63527	
8.09001	3.8371	3.58402	14.724	6.17931	
4.53779	7.4407	5.61325	14.2788	4.9044	
3.88218	8.14088	6.22951	14.1079	4.20529	
4.51334	6.96557	5.74513	14.6033	4.81274	
6.59234	6.20076	4.89661	14.6397	4.28218	
8.56747	4.62279	3.72609	14.0124	5.53101	
10.4209	3.6076	2.31807	13.6049	5.90692	
9.76666	3.42903	2.38592	14.5533	5.69936	
10.1763	2.56269	2.57608	14.7895	5.33022	
10.6871	2.94791	2.39404	14.5779	4.67594	
10.3072	2.27269	2.73213	14.1618	5.09239	
9.49602	2.36004	3.05491	14.5548	5.17872	
11.1401	2.4597	2.37076	14.2396	4.4003	
10.4205	1.92929	2.5082	14.7072	5.29463	
11.6418	1.33281	2.2939	13.1917	5.06327	
11.9479	1.82458	2.79306	13.9086	3.59499	
11.6777	2.47995	2.9756	14.1493	3.29761	
12.1815	1.9793	2.87845	13.9333	3.30967	
11.9591	1.47588	2.70657	14.1046	4.29569	
14.9284	1.54423	1.81306	12.1377	2.92778	
14.6177	1.73456	1.96079	12.3719	3.16301	
14.7259	1.81947	1.90593	12.1772	3.27582	
16.3702	1.61931	1.25161	10.733	3.01714	
16.9428	1.48703	0.986645	9.99526	3.48317	
17.0707	1.1406	0.914286	9.52389	3.87918	
12.2999	0.473182	2.44154	11.7974	6.90099	
8.01293	1.69338	3.43647	14.5415	8.10394	
11.9272	0.0157041	2.01252	13.295	6.50702	
10.1352	0.0990614	3.10981	12.9288	6.04588	
8.78632	1.48183	4.02661	13.3196	4.88038	
8.38859	1.63596	4.31216	14.1764	4.93356	
11.1223	0.987848	3.29743	13.8422	4.27734	
14.0001	0.461199	2.40664	12.4523	3.51357	
14.1831	0.479242	2.47996	12.536	3.35588	
14.9039	0.625617	2.13548	12.1953	2.9884	
15.1591	0.327189	2.15253	11.9698	3.34652	
15.5581	0.409522	2.09016	11.6025	3.00142	
15.358	0.165624	2.22688	11.7112	3.48577	
15.9152	0.230029	2.02211	11.0613	3.22854	
14.2729	0.00030262	2.70299	12.3263	4.06313	
13.2363	0.0320404	3.10282	12.7488	4.47426	
13.5192	0	2.96786	12.5156	4.51143	
12.966	0	2.75033	11.8521	5.07027	
10.0996	0	3.38613	12.4537	6.4238	
11.7039	0	2.45814	13.6307	5.48722	
13.4502	0	1.97011	13.0371	5.01768	
13.0358	0	2.10882	13.4294	5.11163	
10.9257	0	2.81896	13.7407	5.75907	
8.50266	0	4.32899	15.3783	6.14792	
9.4014	0.346989	3.92719	15.5847	5.88461	
9.08728	0.544609	3.9533	15.8169	6.02062	
8.35581	1.25597	4.15979	15.8786	6.20684	
6.37117	1.89171	4.5182	15.6695	7.70428	
6.01321	1.17144	5.06374	16.102	7.1005	
6.72105	0.828126	5.33329	16.1243	6.38491	
5.88958	0.662004	5.35246	15.4853	7.33063	
3.85817	2.60896	6.03395	15.6639	7.47198	
2.97501	3.21938	6.46213	15.525	7.19523	
2.80684	4.46068	6.44326	15.2848	7.15281	
4.97466	2.33197	6.57309	16.1367	5.58042	
5.26146	2.05502	6.62513	15.7517	6.08975	
5.17564	1.66845	6.62748	15.9781	5.81103	
5.13178	1.05192	6.14863	15.3792	6.58358	
4.65989	1.08776	6.37085	15.561	6.37445	
5.354	1.42422	6.93819	16.1955	5.34622	
4.08873	2.4847	7.73578	15.7595	5.41192	
3.08684	3.48906	8.09477	15.2705	5.67865	
3.21015	3.38892	8.19243	15.0605	5.55969	
3.72442	2.05357	7.21512	15.2647	6.17933	
3.79688	2.28453	6.8846	16.2084	6.22813	
4.54252	2.94839	6.52747	16.3334	5.6258	
2.25041	4.64234	7.28372	15.761	6.17627	
2.19531	5.21261	6.93841	15.5359	6.18203	
2.68657	4.41878	7.89685	15.8593	5.22654	
3.13678	4.7149	7.82597	15.7273	4.56716	
2.98318	4.18615	7.55819	16.2004	4.9099	
2.09743	5.34753	8.04254	15.2858	5.15259	
0.88149	6.81762	8.65019	14.6467	4.88372	
0.942822	6.05061	8.94587	14.7445	4.95532	
0.86307	5.64953	8.59277	14.7823	5.45516	
1.15312	5.76937	8.52661	15.0408	5.27353	
0.634424	6.95792	8.60085	14.4378	5.39962	
0.0762201	6.87789	8.66197	14.5138	5.73496	
1.25739	7.38511	8.42368	14.0084	4.99143	
1.60175	7.76623	8.06981	14.0376	4.812	
2.57294	6.14776	7.55916	14.9633	5.22801	
4.05327	4.95556	6.75367	15.7686	4.92111	
5.25991	4.03941	6.29523	15.9298	4.59659	
4.17414	3.91978	6.47284	16.0635	5.34461	
3.68552	5.30114	6.14103	15.6227	5.30383	
6.23715	4.53627	5.37416	15.3481	4.011	
3.95304	5.65345	6.65303	14.9697	4.4046	
3.11229	6.59841	7.04659	14.7771	4.6107	
2.35706	7.00988	7.23645	14.9286	4.53072	
3.56884	5.58337	6.76859	15.52	4.49754	
3.89138	5.44586	6.54507	15.4576	4.44512	
5.25575	4.00474	5.54614	15.696	4.80081	
11.4549	1.99001	3.27768	13.8696	3.32357	
12.938	2.0924	2.77031	12.9999	2.8964	
12.9898	2.01104	2.89317	13.0659	2.77901	
12.0259	2.16342	3.27224	13.7969	2.81558	
10.6789	2.27841	3.91646	14.5	3.19864	
9.79778	2.34256	4.56459	14.8941	3.39053	
8.13078	2.84557	5.3005	15.5341	3.70102	
4.99977	4.08759	6.63334	15.879	4.61993	
2.70419	5.9166	7.45598	15.1405	4.85765	
1.47012	7.93003	7.66032	12.9814	4.58845	
