0.0403798	0.0182975	
0.0557663	0.00972857	
0.0505918	0.0277592	
0.0410931	0.0389633	
0.0360369	0.042951	
0.0275937	0.0490838	
0.0198532	0.0540583	
0.0140891	0.0562646	
0.0109261	0.0571357	
0.00818273	0.0576369	
0.00665469	0.0573787	
0.00529629	0.0562055	
0.00460794	0.0565581	
0.00569219	0.0557676	
0.00526518	0.0563852	
0.00693604	0.0553198	
0.00562273	0.0554759	
0.00524395	0.0551278	
0.00486121	0.0549859	
0.00458013	0.0547617	
0.00398845	0.0544723	
0.00526014	0.0539479	
0.00612114	0.0536494	
0.0048835	0.0535168	
0.0043952	0.0532279	
0.00443549	0.0532107	
0.00457779	0.0525169	
0.004393	0.05272	
0.00477432	0.053398	
0.00439842	0.0535182	
0.00433379	0.0538249	
0.00506074	0.0538914	
0.00459372	0.053997	
0.00374454	0.0545357	
0.00518225	0.0559365	
0.00704804	0.0564441	
0.00829898	0.0559813	
0.00772503	0.056314	
0.0061509	0.0568135	
0.00935955	0.0573766	
0.010675	0.0576812	
0.0125626	0.0569111	
0.015325	0.0563082	
0.0250869	0.0523106	
0.0446735	0.0379848	
0.0572834	0.0234981	
0.0588161	0.0119029	
0.056644	0.0101433	
0.0558221	0.0105081	
0.0553853	0.0099834	
0.0560421	0.010202	
0.0568895	0.0105398	
0.0576745	0.0100799	
0.0600933	0.0120904	
0.0547746	0.0266832	
0.0493835	0.0333066	
0.0242919	0.0511317	
0.021731	0.0524598	
0.0245091	0.0514749	
0.0385187	0.0435177	
0.052473	0.0296279	
0.0603978	0.0129524	
0.0572354	0.0136693	
0.0599725	0.0118777	
0.0575378	0.0133548	
0.0574774	0.011847	
0.059555	0.012211	
0.0461566	0.0352901	
0.0302462	0.048943	
0.0236286	0.0526384	
0.0215599	0.0534443	
0.01611	0.0560532	
0.0140684	0.0570894	
0.013837	0.0570532	
0.0159848	0.0545716	
0.0216432	0.0520296	
0.0274286	0.0503436	
0.024559	0.0520215	
0.0325261	0.0469505	
0.0540902	0.0264284	
0.057099	0.0206724	
0.0550438	0.0227618	
0.0562177	0.0222856	
0.0595984	0.0156809	
0.0587653	0.0191396	
0.0589085	0.0196764	
0.0533829	0.0282862	
0.0478901	0.0338599	
0.0351836	0.0433482	
0.0532194	0.0277667	
0.0596641	0.0161207	
0.0601898	0.0138878	
0.0605922	0.0132271	
0.054217	0.027416	
0.0541143	0.0270001	
0.060051	0.0173829	
0.0522178	0.0290855	
0.0601109	0.0150349	
0.0578481	0.00866022	
0.0571089	0.00856294	
0.0570973	0.00862687	
0.0571717	0.0083508	
0.0575795	0.00859924	
0.057624	0.00848749	
0.0575893	0.00821129	
0.0581218	0.00847072	
0.059334	0.0113906	
0.0605792	0.0139934	
0.0509764	0.0234447	
0.0440541	0.031418	
0.0426827	0.0341951	
0.0392574	0.0389211	
0.0371536	0.0413759	
0.0301695	0.0482966	
0.0272288	0.0494752	
0.0301167	0.0482985	
0.0331439	0.0475152	
0.0298647	0.0500864	
0.0374279	0.0437806	
0.0415071	0.0376985	
0.0458837	0.0350876	
0.0469148	0.0338641	
0.0467333	0.0339328	
0.0468965	0.0335138	
0.045131	0.033866	
0.0432085	0.0328083	
0.0460902	0.031118	
0.0437003	0.0334441	
0.0387783	0.0410097	
0.0423355	0.0416622	
0.0341152	0.0481712	
0.0347356	0.0475958	
0.0370381	0.0461715	
0.0385806	0.0443275	
0.0433151	0.0405259	
0.0434901	0.0398317	
0.0424225	0.0406942	
0.0461588	0.0372558	
0.0504124	0.0335055	
0.048755	0.0325715	
0.0465511	0.0348429	
0.0511286	0.0318634	
0.0488598	0.0342454	
0.0545007	0.0247819	
0.057671	0.0213043	
0.0575307	0.0218513	
0.0587126	0.020717	
0.0580945	0.0229972	
0.0616899	0.0166744	
0.0608976	0.0187318	
0.0611131	0.0183772	
0.0623536	0.0159172	
0.0627338	0.0149081	
0.0621747	0.014766	
0.0550086	0.0243543	
0.0434018	0.0397688	
0.0536023	0.0284142	
0.0534583	0.0241518	
0.0515981	0.0240758	
0.0530415	0.024781	
0.0562653	0.0223773	
0.0601188	0.0167457	
0.0610673	0.015289	
0.0621165	0.0141052	
0.0626188	0.0140635	
0.0627428	0.0140111	
0.0630101	0.014086	
0.0629061	0.0123335	
0.0621017	0.0152361	
0.0610068	0.0166572	
0.0605086	0.0172924	
0.0584192	0.0169854	
0.0530229	0.0223362	
0.0562472	0.0233088	
0.060163	0.0206636	
0.0601112	0.0199721	
0.056208	0.0222638	
0.0543314	0.0269021	
0.0536501	0.0298948	
0.0541902	0.0300077	
0.0504517	0.0347732	
0.0452682	0.0389201	
0.0507198	0.0319426	
0.0540636	0.027926	
0.0486195	0.0328129	
0.0379501	0.0438575	
0.0357803	0.0454277	
0.0366338	0.0460242	
0.0522626	0.0305906	
0.0540667	0.0280954	
0.0539235	0.0278162	
0.0528257	0.0274411	
0.050212	0.0302008	
0.052371	0.0289958	
0.048943	0.0328779	
0.0433255	0.0376515	
0.0441468	0.0372081	
0.0441798	0.0372175	
0.0411144	0.0424769	
0.034367	0.0466141	
0.0283017	0.05083	
0.0302535	0.0505532	
0.0392739	0.044719	
0.0369069	0.0463409	
0.0384615	0.0449971	
0.0315005	0.0497872	
0.0277376	0.052559	
0.0302945	0.0504825	
0.0275119	0.0521695	
0.0243667	0.0537974	
0.0205713	0.0556873	
0.0197479	0.0561185	
0.0289973	0.050803	
0.0287075	0.0512576	
0.0302593	0.0506147	
0.0354722	0.0466061	
0.0416344	0.0403459	
0.0366212	0.0451792	
0.0276391	0.0512846	
0.0360479	0.0445168	
0.0299182	0.0493288	
0.0267109	0.052108	
0.0257114	0.0529544	
0.027566	0.0512092	
0.0275018	0.0508119	
0.0349451	0.0449056	
0.0538771	0.0261579	
0.0570855	0.0214089	
0.0576617	0.0208175	
0.0559412	0.0235288	
0.0541858	0.0264126	
0.0541338	0.0259662	
0.051933	0.0282991	
0.0463754	0.0348247	
0.0384404	0.0418854	
0.0282787	0.0480884	
0.0232099	0.0484755	
0.0224364	0.0501751	
0.0251374	0.0476305	
0.0262073	0.0478178	
0.0278447	0.0471156	
0.0261355	0.0487268	
0.0244845	0.0506015	
0.0254209	0.043641	
0.0297583	0.0439157	
0.0287945	0.0464464	
0.0274229	0.0464089	
0.0242343	0.0490445	
0.0183266	0.0540355	
0.0214921	0.0508896	
0.0210117	0.0499015	
0.0222382	0.0488546	
0.0206279	0.049468	
0.0208489	0.0498149	
0.0167274	0.0538572	
0.0162356	0.0530065	
0.0217212	0.0465888	
0.0202757	0.0519856	
0.0175334	0.0541174	
0.0151785	0.0555106	
0.0187001	0.0536393	
0.0159432	0.0541703	
0.0170969	0.0525895	
0.0236844	0.0495507	
0.0195203	0.0538288	
0.023195	0.0536289	
0.0276117	0.0516386	
0.0301942	0.0505626	
0.0330453	0.0484517	
0.022227	0.0553021	
0.0257375	0.0532609	
0.0448708	0.0359727	
0.0538652	0.028345	
0.0508076	0.0325647	
0.0499555	0.0325927	
0.0509506	0.0265591	
0.0561198	0.0229596	
0.0534857	0.0264197	
0.0541884	0.0272394	
0.0468839	0.0376993	
0.0506202	0.0331011	
0.05354	0.0272879	
0.0536474	0.0269894	
0.0548491	0.0241036	
0.0543005	0.0250911	
0.0490748	0.0288015	
0.0474362	0.0301685	
0.0577023	0.0224447	
0.0545656	0.0280085	
0.0518236	0.0330618	
0.0374825	0.0460447	
0.0323364	0.0488848	
0.032011	0.0494754	
0.0404006	0.0432918	
0.0443013	0.0402809	
0.0386605	0.0443959	
0.0317634	0.0481516	
0.0337589	0.0481014	
0.0393197	0.0440523	
0.0441018	0.0404265	
0.0475485	0.0372142	
0.0468392	0.0365168	
0.0548915	0.0289635	
0.0625344	0.0161261	
0.0625642	0.01257	
0.0612007	0.0125941	
0.0596054	0.0143408	
0.0590333	0.0177382	
0.0621876	0.0130964	
