leaf1	leaf2	leaf3	leaf4
0.0335498	0.0237975	0.037037	0.0170755	
0.00670996	0.0223425	0.00945166	0.00538721	
0.00553151	0.0150192	0.0169913	0.0237494	
0.028355	0.0147427	0.0283189	0.0294853	
0.0445406	0.016811	0.0313492	0.0212963	
0.0357383	0.0272246	0.0164021	0.0402357	
0.035077	0.046152	0.0483285	0.031253	
0.0168711	0.0410173	0.0275132	0.0478716	
0.0335378	0.0289322	0.023076	0.00732323	
0.00598846	0.0150072	0.0393098	0.0297499	
0.0135402	0.0249519	0.0200216	0.00994468	
0.0372655	0.0110871	0.0486291	0.0139009	
0.0128908	0.0385161	0.0365079	0.0338023	
0.0318783	0.0369769	0.0373016	0.045671	
0.00550746	0.0243146	0.0198894	0.0361712	
0.00548341	0.0284752	0.0108586	0.0458393	
0.0131794	0.0151395	0.0399471	0.0195166	
0.0256734	0.0352694	0.0480519	0.0173641	
0.0189514	0.0037037	0.0227633	0.0256734	
0.00200818	0.00138288	1.2025e-05	0.00151515	
0.018254	0.0409572	0.0191318	0.016835	
0.0298701	0.0395863	0.0161736	0.0237013	
0.0112073	0.035101	0.00803271	0.0344276	
0.023557	0.00959596	0.047114	0.0383959	
0.0198172	0.0220779	0.0294974	0.0170635	
0.0380231	0.0481722	0.0267917	0.0183021	
0.0395022	0.0334536	0.0461039	0.0200457	
0.020695	0.00559163	0.0148509	0.00699856	
0.019697	0.0344757	0.0305435	0.0305916	
0.0188432	0.0120491	0.0406686	0.0427249	
0.0025974	0.00208033	0.0103656	0.0159812	
0.0109548	0.00468975	0.0421236	0.0179413	
0.0128668	0.0288721	0.0141775	0.0464286	
0.0369769	0.00737133	0.0116883	0.0136484	
0.0200938	0.0292088	0.0371934	0.0401275	
0.0479197	0.00702261	0.040368	0.0112674	
0.0492063	0.0323353	0.0350649	0.0350048	
0.0489779	0.0445406	0.023545	0.0282107	
0.00889851	0.037482	0.0218735	0.0100289	
0.0410414	0.0141655	0.00637326	0.0151154	
0.0357744	0.0100529	0.0133237	0.0287157	
0.00513468	0.00589226	0.0401515	0.0208033	
0.0199254	0.00444925	0.0215488	0.0378788	
0.0253848	0.023088	0.00582011	0.0188552	
0.00266955	0.0027417	0.0234728	0.0218134	
0.00701058	0.0263949	0.0237614	0.0474988	
0.0222703	0.0274651	0.0125421	0.0136845	
0.0330087	0.0123858	0.0127104	0.0497835	
0.0261063	0.00358345	0.0347403	0.0252646	
0.0203343	0.0246633	0.0357864	0.0496513	
0.00916306	0.0453583	0.0323473	0.00797258	
0.0386003	0.0126503	0.00865801	0.020178	
0.0104137	0.0248196	0.0223425	0.0362434	
0.0346681	0.0263829	0.0182419	0.0258899	
0.0350048	0.00501443	0.0226671	0.0221621	
0.00212843	0.00808081	0.0001924	0.0340428	
0.033646	0.00330688	0.00995671	0.0164141	
0.0292689	0.0449495	0.0314214	0.0255772	
0.00691438	0.0185305	0.0044733	0.010582	
0.0477874	0.00545936	0.00513468	0.0291005	
0.0340669	0.00797258	0.00449735	0.0101972	
0.00541126	0.0467051	0.0352333	0.0328644	
0.0344637	0.0253728	0.0178571	0.0196729	
0.00828523	0.0435065	0.0121453	0.0451178	
0.0323353	0.0444925	0.0174242	0.0415584	
0.0477032	0.0400192	0.0493867	0.0295094	
0.0295815	0.0315657	0.0270563	0.0140572	
0.0011063	0.0012025	0.00205628	3.6075e-05	
0.0385762	0.0422318	0.0467773	0.0404642	
0.0129269	0.0494949	0.0333814	0.00621693	
0.0321789	0.0139129	0.0318422	0.0215007	
0.0444324	0.00600048	0.0231121	0.0248076	
0.0273689	0.0116883	0.0487494	0.019252	
0.0198533	0.00936748	0.0383478	0.0334776	
0.0297258	0.00685426	0.0440717	0.0430856	
0.0223425	0.0047619	0.0457311	0.0379509	
0.0456349	0.0152116	0.046657	0.0191799	
0.00911496	0.0314093	0.00358345	0.0102453	
0.011075	0.03943	0.0448052	0.0261063	
0.0046176	0.0429654	0.0208634	0.00773208	
0.0281025	0.0343915	0.0417508	0.0423761	
0.0181818	0.0142617	0.0446849	0.0184945	
0.0213684	0.00311448	0.00892256	0.0166787	
0.032696	0.0383718	0.0141294	0.00756373	
0.0430736	0.0321669	0.0171837	0.0480279	
0.0125902	0.0386364	0.0104618	0.0306638	
0.0403078	0.0465368	0.0359428	0.0353656	
0.0219697	0.0493867	0.0497475	0.02019	
0.0175325	0.0319384	0.00739538	0.00744348	
0.0193362	0.031722	0.017292	0.0291967	
0.0189153	0.0354858	0.0354016	0.0180375	
0.0145142	0.00755171	0.0205507	0.00895863	
0.00198413	0.000865801	8.41751e-05	0.0003848	
0.00750361	0.00637326	0.00431698	0.0402237	
0.01633	0.0100409	0.0214887	0.0202381	
0.011039	0.00810486	0.0108105	0.0424603	
0.0044733	0.00295815	0.00662578	0.0472703	
0.0404762	0.048064	0.0250722	0.0493146	
0.0382275	0.0233285	0.0326599	0.0259139	
0.00940356	0.0287157	0.0117244	0.0215248	
0.0352453	0.0421477	0.0357624	0.027898	
0.0329245	0.0165825	0.00857383	0.0372655	
0.0371813	0.0246753	0.0218855	0.0149832	
0.0197571	0.0349808	0.0302189	0.0317581	
0.03652	0.0191679	0.0276335	0.0270683	
0.0438552	0.0308321	0.00942761	0.0193122	
0.0160173	0.00759981	0.0242184	0.0393939	
0.037013	0.0296296	0.00444925	0.031229	
0.0480038	0.0147186	0.0412939	0.0344757	
0.0343675	0.00883838	0.0152357	0.0172679	
0.0175565	0.00972823	0.0324916	0.0474387	
0.0203583	0.0237855	0.0287518	0.029341	
0.028848	0.0223665	0.0380712	0.0272367	
0.0414863	0.00651756	0.0216811	0.0276575	
0.038949	0.0185907	0.0418951	0.0488937	
0.0184824	0.0449375	0.0128908	0.0446368	
0.0472102	0.0195887	0.028367	0.0289322	
0.0202381	0.0377826	0.0485329	0.0247715	
0.0119889	0.0416546	0.00701058	0.0353054	
0.0325277	0.0136965	0.0289803	0.0383598	
0.0362554	0.0311688	0.020659	0.0453463	
0.0321188	0.0190957	0.0113516	0.0112554	
0.0258297	0.0406205	0.033165	0.0207672	
0.044228	0.00746753	0.0171717	0.0385161	
0.00999278	0.00565176	0.0311929	0.02595	
0.00113035	0.000998076	0.00135883	0.0001924	
0.0262506	0.024531	0.0158129	0.00790043	
0.0133598	0.0101251	0.00898268	0.0380111	
0.0419673	0.0224507	0.0454425	0.0285955	
0.0387205	0.0134199	0.0383237	0.00626503	
0.0279822	0.00848966	0.0101972	0.00874218	
0.0462362	0.00333093	0.0104978	0.0219937	
0.0473906	0.0172439	0.0023088	0.0114238	
0.0432059	0.0293771	0.0037037	0.034127	
0.0365801	0.0114238	0.0178331	0.0174723	
0.00765993	0.0342352	0.00345118	0.0443723	
0.0311568	0.0167869	0.0213684	0.0311207	
0.0191679	0.0387205	0.00045695	0.036063	
0.0402597	0.0152718	0.00690236	0.0380592	
0.00275373	0.00443723	0.0234848	0.0239899	
0.0398509	0.0404642	0.0209115	0.0116402	
0.0159933	0.00910293	0.0420274	0.0224266	
0.00939153	0.0169673	0.0244589	0.0302429	
0.0139009	0.0371934	0.0116282	0.042328	
0.00684223	0.0419673	0.0363396	0.0362674	
0.0306037	0.0350649	0.00899471	0.0382876	
0.0387085	0.0397186	0.0265031	0.00657768	
0.0420274	0.0496994	0.0358826	0.0198894	
0.0335979	0.00864598	0.0281385	0.0188312	
0.0190957	0.0395623	0.0268278	0.0236893	
0.0440957	0.0441558	0.0122896	0.0128427	
0.0324435	0.013925	0.038961	0.010558	
0.0291005	0.0146585	0.0203583	0.0275734	
0.0282468	0.0128187	0.0381914	0.0175565	
0.014887	0.0101972	0.00889851	0.0214526	
0.0212843	0.0164863	0.0375421	0.0152237	
0.0003367	0.00102213	0.000829726	0.000673401	
0.0422078	0.0227633	0.0272968	0.0334897	
0.0332612	0.0247475	0.0345719	0.00927128	
0.0208393	0.0123136	0.0218494	0.0400433	
0.00720298	0.0262386	0.0258538	0.0462362	
0.00533911	0.0391053	0.0166426	0.028367	
0.0383838	0.0449134	0.0266715	0.0301347	
0.0273449	0.0354738	0.0238576	0.0182299	
0.0209235	0.0289923	0.0275012	0.0354738	
0.0479557	0.0189274	0.0217893	0.0257696	
0.0479918	0.0224387	0.0149351	0.0316017	
0.0398268	0.0142496	0.0361231	0.0486291	
N/A	N/A	N/A	N/A	
0.00208033	0.00104618	0.000468975	4.81e-05	
0.0208273	0.0331169	0.0127465	0.00892256	
0.0400794	0.0315055	0.0237374	0.0126263	
0.0377225	0.0345479	0.0359909	0.0151034	
0.0372054	0.0377946	0.0253006	0.0168951	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
N/A	N/A	N/A	N/A	
0.0026455	0.0021164	0.00268158	0.00414863	
0.0240139	0.0338865	0.0243266	0.0107504	
0.0400553	0.0345839	0.00684223	0.0333694	
0.0181337	0.0257095	0.0330688	0.0279582	
0.0104978	0.0105099	0.0255652	0.038949	
0.00734728	0.023064	0.033634	0.0200697	
0.0220418	0.0401876	0.0348244	0.0157167	
0.0389851	0.0218735	0.0367965	0.0375301	
0.0244468	0.0247956	0.012037	0.0187951	
0.0317581	0.0371212	0.0388047	0.0248437	
0.0109307	0.0455267	0.0388408	0.0395142	
0.0382395	0.0217051	0.0254449	0.0415945	
0.0376142	0.0266595	0.0209596	0.0467893	
0.0378547	0.0463925	0.0476912	0.0169553	
0.037518	0.0498437	0.0122535	0.0322511	
0.0454064	0.0472102	0.0117845	0.0421597	
0.00893458	0.0236171	0.0386123	0.0473304	
0.000721501	0.00045695	0.0003848	0.0015392	
0.0215969	0.0108466	0.00941558	0.00536316	
0.0231121	0.0285714	0.00630111	0.0135041	
0.0313853	0.0163059	0.0393819	0.021176	
0.0305796	0.0109307	0.0159452	0.0146705	
0.0105339	0.0114358	0.0150914	0.018735	
0.0127225	0.0181818	0.00561568	0.0268639	
0.0479317	0.047102	0.0382997	0.0354377	
0.049531	0.0319986	0.0191919	0.033165	
0.0420394	0.0440717	0.00669793	0.0475589	
0.0245911	0.0451419	0.0394781	0.0313733	
0.0414021	0.0285113	0.0444084	0.0409812	
0.0412819	0.0391534	0.0207431	0.0246633	
0.0132395	0.0161015	0.0310486	0.0284151	
0.0495791	0.0151876	0.0290164	0.0252766	
0.00470178	0.00282588	0.0494468	0.0375782	
0.041847	0.031265	0.0372294	0.00728716	
0.00921116	0.0156566	0.0140332	0.0113636	
0.00785233	0.01633	0.00585618	0.0490741	
0.0487614	0.0202381	0.01348	0.029822	
0.0260823	0.0112193	0.0331409	0.0179173	
N/A	N/A	N/A	N/A	
0.00424483	0.0306277	0.0350409	0.00707071	
0.0268879	0.022607	0.0315897	0.00726311	
0.0224868	0.0332732	0.0335017	0.0199375	
0.0342472	0.0425084	0.0328163	0.0294974	
0.0353415	0.0421236	0.0334536	0.0294613	
0.0321549	0.0454425	0.042316	0.0176527	
0.000601251	0.000877826	0.00128668	0.00103415	
0.0313372	0.030748	0.0299182	0.00580808	
0.0034632	0.0493025	0.0191198	0.0147427	
0.0314935	0.0415825	0.00294613	0.0376263	
0.00989658	0.0320827	0.0225108	0.0308081	
0.0200337	0.0433381	0.00988456	0.0469336	
0.0325758	0.0144781	0.0272727	0.0287879	
0.0443122	0.0192881	0.032672	0.0223304	
0.0473064	0.031746	0.0287398	0.0426888	
0.0424363	0.0374459	0.00459355	0.0259861	
0.0256614	0.00768398	0.00559163	0.0272487	
0.0443963	0.0160414	0.0138528	0.0298822	
0.0339827	0.0195406	0.0114959	0.0300505	
0.012482	0.00277778	0.0124218	0.0189634	
0.0230159	0.0120972	0.00628908	0.0480399	
0.00974026	0.00590428	0.0436267	0.00770803	
0.0203102	0.0174483	0.0407528	0.0265633	
0.00304233	0.0369168	0.0335618	0.00560366	
0.0468374	0.0449735	0.00588023	0.0413901	
0.0390332	0.0491943	0.0332612	0.0388167	
0.0405243	0.0419432	0.0385402	0.030748	
0.0267797	0.0310606	0.0479437	0.0337061	
0.0129389	0.0316017	0.0258177	0.0223906	
0.0283069	0.0292569	0.0387205	0.035558	
0.0457311	0.0116643	0.0492665	0.0420034	
N/A	N/A	N/A	N/A	
0.0201539	0.0260221	0.0132155	0.048557	
0.0404521	0.0275012	0.0399952	0.0167148	
0.00532708	0.0468855	0.0160774	0.0242304	
0.0479798	0.0460197	0.0390693	0.0387686	
0.0104016	0.0287879	0.0421837	0.0295334	
0.0364358	0.0295575	0.0472583	0.0492184	
0.029329	0.0476551	0.0392376	0.0191679	
0.0371092	0.03171	0.0215608	0.0449014	
0.0291607	0.0313853	0.0308682	0.0339827	
0.0324194	0.0168951	0.02595	0.0347042	
0.0154642	0.0108225	0.00928331	0.0281145	
0.0208514	0.0303992	0.00829726	0.0137807	
0.001443	0.000420875	0.00208033	0.00170755	
0.00549543	0.0306518	0.0199134	0.0113035	
0.0107023	0.0463083	0.00518278	0.0474026	
0.0391895	0.0152958	0.00929533	0.0351972	
0.0173521	0.0142977	0.0222944	0.0148749	
0.0148629	0.0124579	0.0262867	0.017773	
0.00698653	0.0189514	0.0233526	0.017292	
0.0359668	0.0409812	0.0108466	0.0467773	
0.0027898	0.014923	0.00765993	0.0108706	
0.00265753	0.00816498	0.00992063	0.0487133	
0.0249519	0.00847763	0.0455387	0.0267677	
0.0118807	0.038925	0.0145743	0.0246032	
0.0149351	0.00841751	0.042304	0.0160414	
N/A	N/A	N/A	N/A	
0.00696248	0.0128307	0.00402838	0.00604858	
0.00604858	0.0467653	0.00975228	0.0434824	
0.00328283	0.0119288	0.00793651	0.0104858	
0.00990861	0.0220539	0.0262626	0.0367605	
0.0301948	0.0374339	0.0484127	0.0190596	
0.0347042	0.0331049	0.0391174	0.047114	
0.0111111	0.046176	0.0373377	0.0453102	
0.0385883	0.0154401	0.028848	0.0345719	
0.0101732	0.0214406	0.0277417	0.0324796	
0.0260221	0.0250722	0.0181698	0.0179052	
0.0442039	0.0381313	0.0314815	0.0412698	
0.0451058	0.0457311	0.0272487	0.0450938	
0.0250842	0.0431818	0.0192641	0.0160293	
0.0127345	0.0440596	0.0303872	0.0232804	
0.0267917	0.0417749	0.0402597	0.00887446	
0.0126744	0.0376022	0.0213444	0.00545936	
0.0157167	0.0280544	0.00677008	0.0265753	
0.00036075	0.00170755	0.000505051	0.00204425	
0.00834536	0.0203102	0.0425926	0.0301587	
0.0183141	0.0132395	0.0214646	0.0361111	
0.0421356	0.0355099	0.0260462	0.0403078	
0.0148389	0.0468735	0.0143338	0.0498918	
0.0319264	0.0428932	0.0156686	0.0121693	
0.0189995	0.0337662	0.0316017	0.0280784	
0.00429293	0.00500241	0.00334295	0.037518	
0.0395623	0.0377345	0.0166787	0.0193843	
0.0300024	0.0450697	0.0366162	0.0440717	
0.00493025	0.0324315	0.0415103	0.0115801	
0.0203223	0.0267917	0.0236171	0.0113396	
0.0349567	0.0236291	0.0407648	0.0258418	
0.0491582	0.0399832	0.0162338	0.0472944	
0.0193001	0.0439755	0.0470418	0.040368	
0.0390933	0.0435426	0.0491943	0.0246513	
0.0367965	0.0470539	0.048557	0.0494589	
0.0217653	0.0272968	0.0118927	0.0339346	
0.0162578	0.0334416	0.0232924	0.0441318	
0.00954786	0.0486171	0.0439995	0.0200216	
0.0354618	0.00386003	0.0253968	0.0418831	
0.0384199	0.0403439	0.0268639	0.00844156	
0.0470418	0.0298701	0.0332492	0.0359548	
0.0143098	0.0194444	0.0256854	0.0366763	
0.0247114	0.021176	0.0448533	0.00251323	
0.0149952	0.0179052	0.01538	0.00496633	
0.0116162	0.0146946	0.038925	0.00606061	
0.0029822	0.0143939	0.0368927	0.0441198	
0.00137085	0.0362674	0.0215368	0.00215248	
0.0177489	0.0347643	0.0147908	0.0273329	
0.00560366	0.0357023	0.00744348	0.0382155	
0.00523088	0.0443843	0.0129149	0.0181938	
0.0045695	0.0397427	0.0159692	0.0370611	
0.00606061	0.0400673	0.0333935	0.0474868	
0.00867003	0.0129269	0.0178211	0.0134319	
0.026912	0.0136003	0.0102092	0.0333454	
0.0497835	0.0143819	0.036544	0.0236051	
0.0339466	0.0111472	0.0195046	0.0429894	
0.00919913	0.0121092	0.040404	0.00610871	
0.0358466	0.0216691	0.0328042	0.0195767	
0.0339346	0.0214767	0.0237734	0.0331289	
0.0447811	0.0416787	0.037506	0.0270563	
0.0417749	0.0110029	0.0481121	0.022619	
0.0401996	0.0119408	0.0301467	0.0313612	
0.00459355	0.0112795	0.00672198	0.0125902	
0.015885	0.00802068	0.0197571	0.0102333	
0.000769601	9.62001e-05	0.00012025	0.000865801	
0.024026	0.0335859	0.0332131	0.0446849	
0.00669793	0.0398389	0.00251323	0.0469096	
0.0355459	0.0295936	0.00313853	0.0368807	
0.0437109	0.0247114	0.0207071	0.0454786	
0.0295214	0.0483646	0.0211039	0.0185907	
0.037987	0.0227994	0.0106301	0.0339947	
0.0242905	0.0108826	0.0344276	0.00934343	
0.027381	0.0476311	0.0257095	0.0217412	
0.0119529	0.00450938	0.0409211	0.0474627	
0.030784	0.0159331	0.00883838	0.0138167	
0.0351491	0.0318062	0.0143579	0.0109428	
0.0220178	0.0372054	0.0424964	0.0382997	
N/A	N/A	N/A	N/A	
0.00972823	0.00438913	0.0243146	0.00838143	
N/A	N/A	N/A	N/A	
0.0382155	0.0151996	0.00550746	0.0104257	
0.0309043	0.0228595	0.0281145	0.0454666	
0.0260101	0.0198773	0.00903078	0.0485931	
0.0104377	0.0479918	0.0499278	0.0477273	
0.0248557	0.0117124	0.017809	0.0107023	
0.018266	0.0182419	0.0150192	0.0262987	
0.0253968	0.0218374	0.0269721	0.0152477	
0.00673401	0.0358466	0.00515873	0.0401154	
0.00879028	0.0215608	0.0159572	0.0147908	
0.00306638	0.020659	0.0126263	0.0169793	
0.0215729	0.0220418	0.0336941	0.0247956	
0.00316258	0.0335618	0.00236893	0.036051	
0.0445527	0.0143218	0.00232083	0.0377225	
0.00107023	0.0016354	0.001443	0.00016835	
0.0327201	0.0167268	0.0457431	0.015849	
0.0186267	0.0158369	0.0304473	0.027862	
0.0335618	0.0160293	0.0147186	0.0426527	
0.0383237	0.0340428	0.041366	0.0247114	
0.0359187	0.0491101	0.0362193	0.0386123	
0.0309524	0.0465729	0.0491101	0.0234848	
0.0318182	0.0424844	0.0467653	0.0212121	
0.033177	0.0161496	0.049062	0.0116282	
0.0459596	0.0153559	0.0102213	0.034115	
0.0465127	0.0328283	0.031229	0.0348124	
0.0141053	0.0203824	0.0424002	0.0135762	
0.0253127	0.0333694	0.037987	0.0220298	
0.0242785	0.0139009	0.0285714	0.0113997	
0.0275132	0.017328	0.0142617	0.0309524	
N/A	N/A	N/A	N/A	
0.00012025	0.0017316	0.000745551	0.00031265	
0.0428571	0.0140452	0.0366041	0.00862193	
0.021152	0.0023569	0.0352573	0.00924723	
0.0306878	0.0325517	0.048581	0.00727513	
0.0271164	0.0224747	0.0476671	0.0127706	
0.00848966	0.0025493	0.00848966	0.026912	
0.0142977	0.00713083	0.0271044	0.00632516	
0.00477393	0.0196368	0.022114	0.0199495	
0.0474026	0.0275132	0.0111712	0.0207552	
0.019709	0.0145623	0.0441318	0.00749158	
0.0273208	0.0366883	0.00272968	0.0233646	
0.0226792	0.0340669	0.0186388	0.0450818	
0.0193963	0.00741943	0.0170274	0.0400914	
0.0455147	0.012494	0.0200337	0.00248918	
0.0046657	0.0258778	0.0139009	0.00297018	
0.0177249	0.0121693	0.0129269	0.00565176	
0.0321669	0.0164622	0.0112795	0.00917508	
0.0302549	0.0148629	0.00990861	0.0480038	
0.00705868	0.00743146	0.0411015	0.0231842	
0.0231962	0.039899	0.0293531	0.0188432	
0.0146825	0.0387686	0.0121934	0.0417388	
0.047102	0.022595	0.00591631	0.0228114	
0.00334295	0.0196609	0.0250241	0.0322751	
0.0124699	0.0336099	0.0491823	0.014418	
0.0355219	0.00717893	0.0340188	0.0421837	
0.0433261	0.0459235	0.0411857	0.0498557	
0.0400673	0.0477513	0.0146104	0.0152718	
0.00856181	0.0222944	0.00462963	0.047102	
0.0208995	0.0180014	0.0491703	0.0196008	
0.0172439	0.0214165	0.0228595	0.0259019	
0.00299423	0.0346681	0.0374459	0.00426888	
0.0460077	0.0268278	0.0347763	0.0428211	
0.0492304	0.026431	0.0280183	0.0425565	
0.0204786	0.039442	0.026936	0.0488576	
0.00559163	0.00851371	0.0318663	0.03367	
0.0305195	0.0242544	0.0247595	0.0411496	
0.0182179	0.00986051	0.0107624	0.0151635	
0.0180255	0.0469336	0.031722	0.0411376	
0.0201178	0.032684	0.0265512	0.0481481	
0.0454906	0.0400553	0.0381794	0.0484127	
0.0363396	0.0247354	0.0270202	0.0393699	
0.02981	0.0367124	0.0173882	0.0217893	
0.0111833	0.0394541	0.0365921	0.0236412	
N/A	N/A	N/A	N/A	
0.0016835	0.00123858	0.000901876	0.000565176	
0.0343074	0.031241	0.0116522	0.0107864	
0.0277778	0.0338023	0.0132516	0.00473785	
0.0366041	0.0201058	0.027874	0.0165705	
0.0318062	0.0220058	0.033177	0.0278018	
0.0348365	0.00895863	0.044721	0.0390933	
0.0241582	0.0117725	0.0316138	0.0431818	
0.0224146	0.0442641	0.0274651	0.0390572	
0.0375902	0.0344036	0.0219817	0.0383237	
0.0438672	0.0402237	0.0156926	0.0399351	
N/A	N/A	N/A	N/A	
0.042304	0.0349928	0.0433742	0.0126022	
0.0117605	0.0382395	0.00993266	0.0407407	
0.0388288	0.0490139	0.0453223	0.0227032	
0.0329726	0.0479437	0.0436748	0.0359187	
0.0289923	0.0465248	0.0285955	0.00458153	
N/A	N/A	N/A	N/A	
0.00257335	0.0265873	0.0304954	0.0380952	
0.003848	0.0431097	0.0328523	0.00904281	
0.0420034	0.0362915	0.0190596	0.0289923	
0.0228595	0.0460077	0.0349567	0.044709	
0.0271405	0.033189	0.0473785	0.0172198	
0.0239418	0.0266835	0.0191679	0.0310366	
N/A	N/A	N/A	N/A	
0.00155123	0.00103415	0.000661376	9.62001e-05	
0.00529101	0.0409692	0.0356782	0.00655363	
0.0420996	0.0221741	0.0251323	0.0131674	
0.0347523	0.0436508	0.0453704	0.049531	
0.0268038	0.0458754	0.0226792	0.0484969	
0.049988	0.0480519	0.0156325	0.0419913	
0.0376744	0.048076	0.0427008	0.04329	
0.0407047	0.034596	0.0473665	0.0477754	
0.042292	0.0424723	0.0471741	0.0301467	
0.0426287	0.0497234	0.0424242	0.0373377	
0.0190476	0.0388167	0.0324074	0.0388889	
0.0496392	0.0464406	0.0411135	0.0499158	
0.0213805	0.00538721	0.00566378	0.00276575	
0.0406205	0.0207552	0.00955988	0.00911496	
0.0159812	0.0291366	0.0444925	0.014887	
0.0038961	0.0241943	0.0101251	0.00779221	
0.00040885	0.000553151	0.001924	0.0013949	
0.010582	0.0107744	0.0124098	0.0349447	
0.0306157	0.00684223	0.0161616	0.0106181	
0.036556	0.0270443	0.0280784	0.00886243	
0.0162939	0.0372535	0.0368326	0.0426768	
N/A	N/A	N/A	N/A	
0.0196609	0.0353896	0.0155123	0.0315055	
0.021164	0.0190717	0.0167027	0.00946368	
0.0488696	0.0177249	0.0148389	0.0249519	
0.0130471	0.0372294	0.0306638	0.0458995	
0.00127465	0.000637326	0.00523088	0.0213805	
0.0144661	0.0111712	0.0174122	0.00743146	
0.0266114	0.0237374	0.0482203	0.0234007	
0.0436147	0.0335979	0.0487734	0.00547138	
0.0450337	0.036556	0.00448533	0.0373256	
0.0469577	0.0347042	0.00970418	0.0224988	
0.0424242	0.0181578	0.0150433	0.0125782	
0.0465248	0.0443001	0.036063	0.0279822	
0.0310847	0.027898	0.0243987	0.00291005	
0.0431217	0.0280183	0.0339707	0.00402838	
0.0276696	0.0410654	0.0475589	0.0452982	
0.0463684	0.0160654	0.0116763	0.0418711	
0.0156085	0.0467773	0.0246753	0.0159572	
0.0350168	0.00656566	0.0103896	0.0109548	
0.0325156	0.0118086	0.0334175	0.0336821	
0.0205507	0.0469697	0.00263348	0.0411736	
0.0036075	0.0347523	0.023557	0.00584416	
0.0447691	0.024062	0.0253367	0.0162458	
0.0298822	0.0267677	0.0433622	0.0241101	
0.0434103	0.0377104	0.0147667	0.00923521	
0.0343915	0.00954786	0.0486893	0.0284873	
0.00454545	0.0271765	0.030291	0.0366522	
0.0463083	0.0299182	0.0332371	0.0047619	
0.00369168	0.0494108	0.0426287	0.0249399	
0.00507456	0.0208874	0.0276696	0.0389129	
0.00345118	0.0240861	0.00709476	0.0234728	
0.0249759	0.00509861	0.0213805	0.00711881	
0.0267557	0.0230399	0.0234969	0.041847	
0.0128066	0.00420875	0.00604858	0.0157047	
0.0255291	0.0035594	0.00335498	0.0187229	
0.0107624	0.0214045	0.00311448	0.0164743	
0.00805676	0.0184704	0.0295214	0.0348966	
0.0219817	0.030303	0.0358466	0.0277658	
0.0305075	0.0345118	0.0232804	0.0484367	
0.0244348	0.0408009	0.00497835	0.0336099	
0.00152718	0.00171958	0.0013468	0.00126263	
0.0360149	0.0280904	0.0464526	0.0430736	
0.00743146	0.0414863	0.0343074	0.0376984	
0.0289683	0.0220298	0.0363276	0.0323593	
0.0358947	0.0175445	0.0135762	0.0334656	
0.0397306	0.0184824	0.0482443	0.0416546	
N/A	N/A	N/A	N/A	
0.0274291	0.0433261	0.0289202	0.0323112	
0.0289562	0.0459957	0.0368807	0.0203944	
0.0277417	0.0478836	0.0463444	0.0238336	
0.0449134	0.0456349	0.0475709	0.0298581	
0.0416426	0.0209596	0.0406325	0.0499278	
0.0218374	0.0311087	0.0473304	0.0498316	
0.0427489	0.0361833	0.0459957	0.0453944	
0.0312771	0.0314454	0.0454906	0.0311688	
0.0183983	0.0254329	0.049038	0.0205507	
0.0310726	0.018266	0.00612073	0.043278	
0.000986051	0.000589226	0.0015392	0.00138288	
0.0205988	0.0233045	0.0217051	0.00026455	
0.0360029	0.0424122	0.0262266	0.000781626	
0.0145743	0.0118807	0.021621	0.0049543	
0.0138769	0.0347403	0.0268398	0.0300866	
0.0118687	0.00871813	0.0262987	0.0441438	
0.0359548	0.00885041	0.0190115	0.0299182	
0.0257215	0.0142256	0.0130832	0.0359428	
0.0199856	0.0332251	0.0429293	0.0421717	
0.00572391	0.0404161	0.0277658	0.0373737	
0.0217532	0.0273449	0.0434704	0.0451659	
0.0210919	0.00352333	0.0332973	0.0476431	
0.0322511	0.0470659	0.0155724	0.0246994	
0.0370491	0.014406	0.0039442	0.0031746	
0.00667388	0.0178932	0.0184704	0.00900673	
0.00822511	0.0219577	0.00227273	0.00999278	
0.0252044	0.00299423	0.0474868	0.0244108	
0.0233526	0.0488817	0.0119649	0.0104738	
0.0445166	0.0456229	0.0119288	0.0169072	
0.0223785	0.00319865	0.0208995	0.0226551	
0.0112674	0.0106061	0.0318543	0.0194084	
0.00435305	0.00549543	0.0144901	0.0284031	
0.0396585	0.0262987	0.00440115	0.03848	
0.0467532	0.0172078	0.029786	0.00325878	
0.0150673	0.0473304	0.0489899	0.0404521	
0.0198413	0.0448533	0.0295815	0.0400192	
0.00697451	0.0144541	0.0411616	0.0256975	
0.0191919	0.00949976	0.0410534	0.0290645	
0.00826118	0.0267797	0.00507456	0.0130231	
0.00372775	0.0438552	0.0266234	0.010113	
0.0126623	0.0421116	0.0309163	0.0390693	
0.0373377	0.00612073	0.00921116	0.0437831	
0.0202862	0.0170034	0.0119168	0.0142015	
0.00946368	0.0214646	0.0161376	0.0189394	
0.0164983	0.0158129	0.0198653	0.0209957	
0.0231361	0.0175565	0.0193122	0.035101	
0.012987	0.0403199	0.0482684	0.0132275	
0.0322391	0.00359548	0.0357263	0.0229076	
0.0483285	0.00624098	0.0450818	0.0429293	
0.0238336	0.0345719	0.0343675	0.0451419	
0.00489418	0.0157648	0.0239057	0.0338143	
0.00995671	0.00943963	0.0173521	0.0412458	
